,county,count,month,year,state
1522,MARSHALL,55662,November,2018,AL
1523,MOBILE,256421,November,2018,AL
1524,MONROE,15079,November,2018,AL
1525,MONTGOMERY,144850,November,2018,AL
1526,MORGAN,75518,November,2018,AL
1527,PERRY,7668,November,2018,AL
1528,PICKENS,13361,November,2018,AL
1529,PIKE,20159,November,2018,AL
1530,RANDOLPH,16012,November,2018,AL
1531,RUSSELL,34710,November,2018,AL
1532,SHELBY,139837,November,2018,AL
1533,ST_CLAIR,59152,November,2018,AL
1534,SUMTER,8762,November,2018,AL
1535,TALLADEGA,51841,November,2018,AL
1536,TALLAPOOSA,28101,November,2018,AL
1537,TUSCALOOSA,125763,November,2018,AL
1538,WALKER,44130,November,2018,AL
1539,WASHINGTON,12467,November,2018,AL
1540,WILCOX,8621,November,2018,AL
1541,WINSTON,15137,November,2018,AL
1542,AUTAUGA,36715,December,2018,AL
1543,BALDWIN,143600,December,2018,AL
1544,BARBOUR,15967,December,2018,AL
1545,BIBB,13348,December,2018,AL
1546,BLOUNT,37658,December,2018,AL
1547,BULLOCK,6826,December,2018,AL
1548,BUTLER,13273,December,2018,AL
1549,CALHOUN,70348,December,2018,AL
1550,CHAMBERS,22737,December,2018,AL
1551,CHEROKEE,16994,December,2018,AL
1552,CHILTON,26269,December,2018,AL
1553,CHOCTAW,10015,December,2018,AL
1554,CLARKE,18089,December,2018,AL
1555,CLAY,9556,December,2018,AL
1556,CLEBURNE,9716,December,2018,AL
1557,COFFEE,30973,December,2018,AL
1558,COLBERT,38405,December,2018,AL
1559,CONECUH,9343,December,2018,AL
1560,COOSA,7586,December,2018,AL
1561,COVINGTON,24621,December,2018,AL
1562,CRENSHAW,9582,December,2018,AL
1563,CULLMAN,54875,December,2018,AL
1564,DALE,29937,December,2018,AL
1565,DALLAS,29181,December,2018,AL
1566,DEKALB,39686,December,2018,AL
1567,ELMORE,53249,December,2018,AL
1568,ESCAMBIA,23704,December,2018,AL
1569,ETOWAH,68109,December,2018,AL
1570,FAYETTE,12020,December,2018,AL
1571,FRANKLIN,18039,December,2018,AL
1572,GENEVA,17457,December,2018,AL
1573,GREENE,6602,December,2018,AL
1574,HALE,11400,December,2018,AL
1575,HENRY,12376,December,2018,AL
1576,HOUSTON,67341,December,2018,AL
1577,JACKSON,34896,December,2018,AL
1578,JEFFERSON,450178,December,2018,AL
1579,LAMAR,9930,December,2018,AL
1580,LAUDERDALE,58893,December,2018,AL
1581,LAWRENCE,23197,December,2018,AL
1582,LEE,102016,December,2018,AL
1583,LIMESTONE,60396,December,2018,AL
1584,LOWNDES,9423,December,2018,AL
1585,MACON,15358,December,2018,AL
1586,MADISON,245516,December,2018,AL
1587,MARENGO,14496,December,2018,AL
1588,MARION,19348,December,2018,AL
1589,MARSHALL,55784,December,2018,AL
1590,MOBILE,258683,December,2018,AL
1591,MONROE,15087,December,2018,AL
1592,MONTGOMERY,145650,December,2018,AL
1593,MORGAN,75957,December,2018,AL
1594,PERRY,7652,December,2018,AL
1595,PICKENS,13371,December,2018,AL
1596,PIKE,20198,December,2018,AL
1597,RANDOLPH,16043,December,2018,AL
1598,RUSSELL,34823,December,2018,AL
1599,SHELBY,141183,December,2018,AL
1600,ST_CLAIR,59319,December,2018,AL
1601,SUMTER,8764,December,2018,AL
1602,TALLADEGA,51961,December,2018,AL
1603,TALLAPOOSA,28131,December,2018,AL
1604,TUSCALOOSA,126380,December,2018,AL
1605,WALKER,44304,December,2018,AL
1606,WASHINGTON,12476,December,2018,AL
1607,WILCOX,8646,December,2018,AL
1608,WINSTON,15177,December,2018,AL
1609,AUTAUGA,36813,January,2019,AL
1610,BALDWIN,144070,January,2019,AL
1611,BARBOUR,15933,January,2019,AL
1612,BIBB,13332,January,2019,AL
1613,BLOUNT,37763,January,2019,AL
1614,BULLOCK,6810,January,2019,AL
1615,BUTLER,13275,January,2019,AL
1616,CALHOUN,70487,January,2019,AL
1617,CHAMBERS,22836,January,2019,AL
1618,CHEROKEE,17030,January,2019,AL
1619,CHILTON,26240,January,2019,AL
1620,CHOCTAW,10006,January,2019,AL
1621,CLARKE,18069,January,2019,AL
1622,CLAY,9561,January,2019,AL
1623,CLEBURNE,9708,January,2019,AL
1624,COFFEE,31002,January,2019,AL
1625,COLBERT,38624,January,2019,AL
1626,CONECUH,9358,January,2019,AL
1627,COOSA,7585,January,2019,AL
1628,COVINGTON,24697,January,2019,AL
1629,CRENSHAW,9593,January,2019,AL
1630,CULLMAN,54950,January,2019,AL
1631,DALE,30025,January,2019,AL
1632,DALLAS,29117,January,2019,AL
1633,DEKALB,39677,January,2019,AL
1634,ELMORE,53227,January,2019,AL
1635,ESCAMBIA,23730,January,2019,AL
1636,ETOWAH,68129,January,2019,AL
1637,FAYETTE,12020,January,2019,AL
1638,FRANKLIN,17960,January,2019,AL
1639,GENEVA,17505,January,2019,AL
1640,GREENE,6592,January,2019,AL
1641,HALE,11383,January,2019,AL
1642,HENRY,12409,January,2019,AL
1643,HOUSTON,67636,January,2019,AL
1644,JACKSON,34953,January,2019,AL
1645,JEFFERSON,450763,January,2019,AL
1646,LAMAR,9930,January,2019,AL
1647,LAUDERDALE,58975,January,2019,AL
1648,LAWRENCE,23234,January,2019,AL
1649,LEE,101915,January,2019,AL
1650,LIMESTONE,60563,January,2019,AL
1651,LOWNDES,9405,January,2019,AL
1652,MACON,15306,January,2019,AL
1653,MADISON,245462,January,2019,AL
1654,MARENGO,14454,January,2019,AL
1655,MARION,19337,January,2019,AL
1656,MARSHALL,55902,January,2019,AL
1657,MOBILE,258855,January,2019,AL
1658,MONROE,15062,January,2019,AL
1659,MONTGOMERY,145892,January,2019,AL
1660,MORGAN,76190,January,2019,AL
1661,PERRY,7625,January,2019,AL
1662,PICKENS,13402,January,2019,AL
1663,PIKE,20208,January,2019,AL
1664,RANDOLPH,16059,January,2019,AL
1665,RUSSELL,34901,January,2019,AL
1666,SHELBY,141553,January,2019,AL
1667,ST_CLAIR,59517,January,2019,AL
1668,SUMTER,8741,January,2019,AL
1669,TALLADEGA,52062,January,2019,AL
1670,TALLAPOOSA,28160,January,2019,AL
1671,TUSCALOOSA,126760,January,2019,AL
1672,WALKER,44275,January,2019,AL
1673,WASHINGTON,12443,January,2019,AL
1674,WILCOX,8620,January,2019,AL
1675,WINSTON,15173,January,2019,AL
1676,AUTAUGA,36729,February,2019,AL
1677,BALDWIN,144582,February,2019,AL
1678,BARBOUR,15846,February,2019,AL
1679,BIBB,13328,February,2019,AL
1680,BLOUNT,37581,February,2019,AL
1681,BULLOCK,6792,February,2019,AL
1682,BUTLER,13305,February,2019,AL
1683,CALHOUN,70448,February,2019,AL
1684,CHAMBERS,22718,February,2019,AL
1685,CHEROKEE,17002,February,2019,AL
1686,CHILTON,26190,February,2019,AL
1687,CHOCTAW,9992,February,2019,AL
1688,CLARKE,18102,February,2019,AL
1689,CLAY,9554,February,2019,AL
1690,CLEBURNE,9674,February,2019,AL
1691,COFFEE,31028,February,2019,AL
1692,COLBERT,38776,February,2019,AL
1693,CONECUH,9338,February,2019,AL
1694,COOSA,7581,February,2019,AL
1695,COVINGTON,24620,February,2019,AL
1696,CRENSHAW,9574,February,2019,AL
1697,CULLMAN,54938,February,2019,AL
1698,DALE,29994,February,2019,AL
1699,DALLAS,29105,February,2019,AL
1700,DEKALB,39707,February,2019,AL
1701,ELMORE,53201,February,2019,AL
1702,ESCAMBIA,23574,February,2019,AL
1703,ETOWAH,68059,February,2019,AL
1704,FAYETTE,12025,February,2019,AL
1705,FRANKLIN,17991,February,2019,AL
1706,GENEVA,17582,February,2019,AL
1707,GREENE,6574,February,2019,AL
1708,HALE,11356,February,2019,AL
1709,HENRY,12380,February,2019,AL
1710,HOUSTON,67846,February,2019,AL
1711,JACKSON,34828,February,2019,AL
1712,JEFFERSON,449365,February,2019,AL
1713,LAMAR,9940,February,2019,AL
1714,LAUDERDALE,58914,February,2019,AL
1715,LAWRENCE,23279,February,2019,AL
1716,LEE,101858,February,2019,AL
1717,LIMESTONE,60748,February,2019,AL
1718,LOWNDES,9355,February,2019,AL
1719,MACON,15319,February,2019,AL
1720,MADISON,246409,February,2019,AL
1721,MARENGO,14468,February,2019,AL
1722,MARION,19341,February,2019,AL
1723,MARSHALL,55909,February,2019,AL
1724,MOBILE,259601,February,2019,AL
1725,MONROE,15029,February,2019,AL
1726,MONTGOMERY,145008,February,2019,AL
1727,MORGAN,76336,February,2019,AL
1728,PERRY,7585,February,2019,AL
1729,PICKENS,13370,February,2019,AL
1730,PIKE,20216,February,2019,AL
1731,RANDOLPH,16032,February,2019,AL
1732,RUSSELL,34954,February,2019,AL
1733,SHELBY,141961,February,2019,AL
1734,ST_CLAIR,59579,February,2019,AL
1735,SUMTER,8723,February,2019,AL
1736,TALLADEGA,51952,February,2019,AL
1737,TALLAPOOSA,28137,February,2019,AL
1738,TUSCALOOSA,127003,February,2019,AL
1739,WALKER,44282,February,2019,AL
1740,WASHINGTON,12413,February,2019,AL
1741,WILCOX,8617,February,2019,AL
1742,WINSTON,15164,February,2019,AL
1743,AUTAUGA,36867,March,2019,AL
1744,BALDWIN,145129,March,2019,AL
1745,BARBOUR,15879,March,2019,AL
1746,BIBB,13370,March,2019,AL
1747,BLOUNT,37701,March,2019,AL
1748,BULLOCK,6798,March,2019,AL
1749,BUTLER,13324,March,2019,AL
1750,CALHOUN,70588,March,2019,AL
1751,CHAMBERS,22751,March,2019,AL
1752,CHEROKEE,17024,March,2019,AL
1753,CHILTON,26110,March,2019,AL
1754,CHOCTAW,9990,March,2019,AL
1755,CLARKE,18067,March,2019,AL
1756,CLAY,9572,March,2019,AL
1757,CLEBURNE,9687,March,2019,AL
1758,COFFEE,31053,March,2019,AL
1759,COLBERT,38744,March,2019,AL
1760,CONECUH,9249,March,2019,AL
1761,COOSA,7594,March,2019,AL
1762,COVINGTON,24645,March,2019,AL
1763,CRENSHAW,9575,March,2019,AL
1764,CULLMAN,55037,March,2019,AL
1765,DALE,29960,March,2019,AL
1766,DALLAS,29042,March,2019,AL
1767,DEKALB,39858,March,2019,AL
1768,ELMORE,53021,March,2019,AL
1769,ESCAMBIA,23638,March,2019,AL
1770,ETOWAH,68028,March,2019,AL
1771,FAYETTE,12025,March,2019,AL
1772,FRANKLIN,18012,March,2019,AL
1773,GENEVA,17674,March,2019,AL
1774,GREENE,6573,March,2019,AL
1775,HALE,11378,March,2019,AL
1776,HENRY,12400,March,2019,AL
1777,HOUSTON,67655,March,2019,AL
1778,JACKSON,34900,March,2019,AL
1779,JEFFERSON,450195,March,2019,AL
1780,LAMAR,9966,March,2019,AL
1781,LAUDERDALE,59058,March,2019,AL
1782,LAWRENCE,23211,March,2019,AL
1783,LEE,102271,March,2019,AL
1784,LIMESTONE,60889,March,2019,AL
1785,LOWNDES,9353,March,2019,AL
1786,MACON,15362,March,2019,AL
1787,MADISON,247424,March,2019,AL
1788,MARENGO,14481,March,2019,AL
1789,MARION,19382,March,2019,AL
1790,MARSHALL,56109,March,2019,AL
1791,MOBILE,260048,March,2019,AL
1792,MONROE,15074,March,2019,AL
1793,MONTGOMERY,145020,March,2019,AL
1794,MORGAN,76508,March,2019,AL
1795,PERRY,7544,March,2019,AL
1796,PICKENS,13398,March,2019,AL
1797,PIKE,20209,March,2019,AL
1798,RANDOLPH,16067,March,2019,AL
1799,RUSSELL,35122,March,2019,AL
1800,SHELBY,142395,March,2019,AL
1801,ST_CLAIR,59660,March,2019,AL
1802,SUMTER,8744,March,2019,AL
1803,TALLADEGA,52099,March,2019,AL
1804,TALLAPOOSA,28204,March,2019,AL
1805,TUSCALOOSA,127373,March,2019,AL
1806,WALKER,44311,March,2019,AL
1807,WASHINGTON,12373,March,2019,AL
1808,WILCOX,8589,March,2019,AL
1809,WINSTON,15198,March,2019,AL
1810,AUTAUGA,37000,April,2019,AL
1811,BALDWIN,145769,April,2019,AL
1812,BARBOUR,15926,April,2019,AL
1813,BIBB,13417,April,2019,AL
1814,BLOUNT,37799,April,2019,AL
1815,BULLOCK,6799,April,2019,AL
1816,BUTLER,13348,April,2019,AL
1817,CALHOUN,70810,April,2019,AL
1818,CHAMBERS,22846,April,2019,AL
1819,CHEROKEE,17123,April,2019,AL
1820,CHILTON,26162,April,2019,AL
1821,CHOCTAW,10004,April,2019,AL
1822,CLARKE,18086,April,2019,AL
1823,CLAY,9592,April,2019,AL
1824,CLEBURNE,9720,April,2019,AL
1825,COFFEE,31127,April,2019,AL
1826,COLBERT,38875,April,2019,AL
1827,CONECUH,9261,April,2019,AL
1828,COOSA,7601,April,2019,AL
1829,COVINGTON,24748,April,2019,AL
1830,CRENSHAW,9600,April,2019,AL
1831,CULLMAN,55179,April,2019,AL
1832,DALE,30070,April,2019,AL
1833,DALLAS,29091,April,2019,AL
1834,DEKALB,39987,April,2019,AL
1835,ELMORE,52936,April,2019,AL
1836,ESCAMBIA,23729,April,2019,AL
1837,ETOWAH,68291,April,2019,AL
1838,FAYETTE,12035,April,2019,AL
1839,FRANKLIN,18020,April,2019,AL
1840,GENEVA,17731,April,2019,AL
1841,GREENE,6581,April,2019,AL
1842,HALE,11378,April,2019,AL
1843,HENRY,12444,April,2019,AL
1844,HOUSTON,67919,April,2019,AL
1845,JACKSON,34998,April,2019,AL
1846,JEFFERSON,451197,April,2019,AL
1847,LAMAR,9979,April,2019,AL
1848,LAUDERDALE,59272,April,2019,AL
1849,LAWRENCE,23252,April,2019,AL
1850,LEE,102603,April,2019,AL
1851,LIMESTONE,61143,April,2019,AL
1852,LOWNDES,9347,April,2019,AL
1853,MACON,15393,April,2019,AL
1854,MADISON,248416,April,2019,AL
1855,MARENGO,14504,April,2019,AL
1856,MARION,19415,April,2019,AL
1857,MARSHALL,56317,April,2019,AL
1858,MOBILE,261108,April,2019,AL
1859,MONROE,15096,April,2019,AL
1860,MONTGOMERY,145367,April,2019,AL
1861,MORGAN,76765,April,2019,AL
1862,PERRY,7545,April,2019,AL
1863,PICKENS,13400,April,2019,AL
1864,PIKE,20236,April,2019,AL
1865,RANDOLPH,16114,April,2019,AL
1866,RUSSELL,35240,April,2019,AL
1867,SHELBY,142881,April,2019,AL
1868,ST_CLAIR,59883,April,2019,AL
1869,SUMTER,8760,April,2019,AL
1870,TALLADEGA,52250,April,2019,AL
1871,TALLAPOOSA,28302,April,2019,AL
1872,TUSCALOOSA,127517,April,2019,AL
1873,WALKER,44409,April,2019,AL
1874,WASHINGTON,12393,April,2019,AL
1875,WILCOX,8585,April,2019,AL
1876,WINSTON,15228,April,2019,AL
1877,AUTAUGA,37064,May,2019,AL
1878,BALDWIN,146490,May,2019,AL
1879,BARBOUR,15939,May,2019,AL
1880,BIBB,13437,May,2019,AL
1881,BLOUNT,37870,May,2019,AL
1882,BULLOCK,6808,May,2019,AL
1883,BUTLER,13368,May,2019,AL
1884,CALHOUN,70943,May,2019,AL
1885,CHAMBERS,22915,May,2019,AL
1886,CHEROKEE,17188,May,2019,AL
1887,CHILTON,26181,May,2019,AL
1888,CHOCTAW,10004,May,2019,AL
1889,CLARKE,18076,May,2019,AL
1890,CLAY,9618,May,2019,AL
1891,CLEBURNE,9734,May,2019,AL
1892,COFFEE,31208,May,2019,AL
1893,COLBERT,38979,May,2019,AL
1894,CONECUH,9285,May,2019,AL
1895,COOSA,7614,May,2019,AL
1896,COVINGTON,24784,May,2019,AL
1897,CRENSHAW,9604,May,2019,AL
1898,CULLMAN,55290,May,2019,AL
1899,DALE,30167,May,2019,AL
1900,DALLAS,29098,May,2019,AL
1901,DEKALB,40082,May,2019,AL
1902,ELMORE,53262,May,2019,AL
1903,ESCAMBIA,23859,May,2019,AL
1904,ETOWAH,68398,May,2019,AL
1905,FAYETTE,12047,May,2019,AL
1906,FRANKLIN,18061,May,2019,AL
1907,GENEVA,17792,May,2019,AL
1908,GREENE,6592,May,2019,AL
1909,HALE,11394,May,2019,AL
1910,HENRY,12489,May,2019,AL
1911,HOUSTON,68107,May,2019,AL
1912,JACKSON,35063,May,2019,AL
1913,JEFFERSON,452448,May,2019,AL
1914,LAMAR,10000,May,2019,AL
1915,LAUDERDALE,59399,May,2019,AL
1916,LAWRENCE,23308,May,2019,AL
1917,LEE,102911,May,2019,AL
1918,LIMESTONE,61413,May,2019,AL
1919,LOWNDES,9337,May,2019,AL
1920,MACON,15403,May,2019,AL
1921,MADISON,249208,May,2019,AL
1922,MARENGO,14528,May,2019,AL
1923,MARION,19455,May,2019,AL
1924,MARSHALL,56510,May,2019,AL
1925,MOBILE,262110,May,2019,AL
1926,MONROE,15142,May,2019,AL
1927,MONTGOMERY,145806,May,2019,AL
1928,MORGAN,77044,May,2019,AL
1929,PERRY,7551,May,2019,AL
1930,PICKENS,13374,May,2019,AL
1931,PIKE,20271,May,2019,AL
1932,RANDOLPH,16169,May,2019,AL
1933,RUSSELL,35410,May,2019,AL
1934,SHELBY,143286,May,2019,AL
1935,ST_CLAIR,60107,May,2019,AL
1936,SUMTER,8771,May,2019,AL
1937,TALLADEGA,52348,May,2019,AL
1938,TALLAPOOSA,28361,May,2019,AL
1939,TUSCALOOSA,127715,May,2019,AL
1940,WALKER,44409,May,2019,AL
1941,WASHINGTON,12437,May,2019,AL
1942,WILCOX,8576,May,2019,AL
1943,WINSTON,15253,May,2019,AL
1944,AUTAUGA,37228,June,2019,AL
1945,BALDWIN,147378,June,2019,AL
1946,BARBOUR,15971,June,2019,AL
1947,BIBB,13472,June,2019,AL
1948,BLOUNT,37958,June,2019,AL
1949,BULLOCK,6807,June,2019,AL
1950,BUTLER,13405,June,2019,AL
1951,CALHOUN,71179,June,2019,AL
1952,CHAMBERS,22991,June,2019,AL
1953,CHEROKEE,17270,June,2019,AL
1954,CHILTON,26195,June,2019,AL
1955,CHOCTAW,10026,June,2019,AL
1956,CLARKE,18104,June,2019,AL
1957,CLAY,9632,June,2019,AL
1958,CLEBURNE,9762,June,2019,AL
1959,COFFEE,31278,June,2019,AL
1960,COLBERT,39092,June,2019,AL
1961,CONECUH,9299,June,2019,AL
1962,COOSA,7608,June,2019,AL
1963,COVINGTON,24859,June,2019,AL
1964,CRENSHAW,9624,June,2019,AL
1965,CULLMAN,55442,June,2019,AL
1966,DALE,30296,June,2019,AL
1967,DALLAS,29136,June,2019,AL
1968,DEKALB,40168,June,2019,AL
1969,ELMORE,53426,June,2019,AL
1970,ESCAMBIA,23939,June,2019,AL
1971,ETOWAH,68576,June,2019,AL
1972,FAYETTE,12092,June,2019,AL
1973,FRANKLIN,18051,June,2019,AL
1974,GENEVA,17866,June,2019,AL
1975,GREENE,6604,June,2019,AL
1976,HALE,11408,June,2019,AL
1977,HENRY,12523,June,2019,AL
1978,HOUSTON,68503,June,2019,AL
1979,JACKSON,35212,June,2019,AL
1980,JEFFERSON,453401,June,2019,AL
1981,LAMAR,10008,June,2019,AL
1982,LAUDERDALE,59495,June,2019,AL
1983,LAWRENCE,23368,June,2019,AL
1984,LEE,103339,June,2019,AL
1985,LIMESTONE,61700,June,2019,AL
1986,LOWNDES,9342,June,2019,AL
1987,MACON,15450,June,2019,AL
1988,MADISON,250327,June,2019,AL
1989,MARENGO,14543,June,2019,AL
1990,MARION,19441,June,2019,AL
1991,MARSHALL,56758,June,2019,AL
1992,MOBILE,263369,June,2019,AL
1993,MONROE,15159,June,2019,AL
1994,MONTGOMERY,146334,June,2019,AL
1995,MORGAN,77378,June,2019,AL
1996,PERRY,7563,June,2019,AL
1997,PICKENS,13369,June,2019,AL
1998,PIKE,20320,June,2019,AL
1999,RANDOLPH,16243,June,2019,AL
2000,RUSSELL,35603,June,2019,AL
2001,SHELBY,143869,June,2019,AL
2002,ST_CLAIR,60398,June,2019,AL
2003,SUMTER,8790,June,2019,AL
2004,TALLADEGA,52563,June,2019,AL
2005,TALLAPOOSA,28431,June,2019,AL
2006,TUSCALOOSA,128243,June,2019,AL
2007,WALKER,44491,June,2019,AL
2008,WASHINGTON,12480,June,2019,AL
2009,WILCOX,8575,June,2019,AL
2010,WINSTON,15287,June,2019,AL
2011,AUTAUGA,37413,July,2019,AL
2012,BALDWIN,148190,July,2019,AL
2013,BARBOUR,16001,July,2019,AL
2014,BIBB,13486,July,2019,AL
2015,BLOUNT,38044,July,2019,AL
2016,BULLOCK,6811,July,2019,AL
2017,BUTLER,13429,July,2019,AL
2018,CALHOUN,71383,July,2019,AL
2019,CHAMBERS,23087,July,2019,AL
2020,CHEROKEE,17338,July,2019,AL
2021,CHILTON,26209,July,2019,AL
2022,CHOCTAW,10033,July,2019,AL
2023,CLARKE,18115,July,2019,AL
2024,CLAY,9652,July,2019,AL
2025,CLEBURNE,9791,July,2019,AL
2026,COFFEE,31411,July,2019,AL
2027,COLBERT,39265,July,2019,AL
2028,CONECUH,9298,July,2019,AL
2029,COOSA,7625,July,2019,AL
2030,COVINGTON,24911,July,2019,AL
2031,CRENSHAW,9634,July,2019,AL
2032,CULLMAN,55614,July,2019,AL
2033,DALE,30462,July,2019,AL
2034,DALLAS,29129,July,2019,AL
2035,DEKALB,40281,July,2019,AL
2036,ELMORE,53571,July,2019,AL
2037,ESCAMBIA,24024,July,2019,AL
2038,ETOWAH,68722,July,2019,AL
2039,FAYETTE,12116,July,2019,AL
2040,FRANKLIN,18121,July,2019,AL
2041,GENEVA,17924,July,2019,AL
2042,GREENE,6599,July,2019,AL
2043,HALE,11429,July,2019,AL
2044,HENRY,12539,July,2019,AL
2045,HOUSTON,68800,July,2019,AL
2046,JACKSON,35290,July,2019,AL
2047,JEFFERSON,454258,July,2019,AL
2048,LAMAR,10025,July,2019,AL
2049,LAUDERDALE,59650,July,2019,AL
2050,LAWRENCE,23415,July,2019,AL
2051,LEE,103853,July,2019,AL
2052,LIMESTONE,62036,July,2019,AL
2053,LOWNDES,9337,July,2019,AL
2054,MACON,15378,July,2019,AL
2055,MADISON,251474,July,2019,AL
2056,MARENGO,14557,July,2019,AL
2057,MARION,19199,July,2019,AL
2058,MARSHALL,56971,July,2019,AL
2059,MOBILE,264322,July,2019,AL
2060,MONROE,15200,July,2019,AL
2061,MONTGOMERY,146875,July,2019,AL
2062,MORGAN,77567,July,2019,AL
2063,PERRY,7568,July,2019,AL
2064,PICKENS,13354,July,2019,AL
2065,PIKE,20393,July,2019,AL
2066,RANDOLPH,16296,July,2019,AL
2067,RUSSELL,35796,July,2019,AL
2068,SHELBY,144405,July,2019,AL
2069,ST_CLAIR,60589,July,2019,AL
2070,SUMTER,8798,July,2019,AL
2071,TALLADEGA,52755,July,2019,AL
2072,TALLAPOOSA,28496,July,2019,AL
2073,TUSCALOOSA,128727,July,2019,AL
2074,WALKER,44571,July,2019,AL
2075,WASHINGTON,12524,July,2019,AL
2076,WILCOX,8568,July,2019,AL
2077,WINSTON,15319,July,2019,AL
2078,AUTAUGA,37606,August,2019,AL
2079,BALDWIN,149123,August,2019,AL
2080,BARBOUR,16039,August,2019,AL
2081,BIBB,13535,August,2019,AL
2082,BLOUNT,38175,August,2019,AL
2083,BULLOCK,6829,August,2019,AL
2084,BUTLER,13476,August,2019,AL
2085,CALHOUN,71648,August,2019,AL
2086,CHAMBERS,23188,August,2019,AL
2087,CHEROKEE,17415,August,2019,AL
2088,CHILTON,26202,August,2019,AL
2089,CHOCTAW,10030,August,2019,AL
2090,CLARKE,18155,August,2019,AL
2091,CLAY,9636,August,2019,AL
2092,CLEBURNE,9825,August,2019,AL
2093,COFFEE,31560,August,2019,AL
2094,COLBERT,39415,August,2019,AL
2095,CONECUH,9314,August,2019,AL
2096,COOSA,7638,August,2019,AL
2097,COVINGTON,24966,August,2019,AL
2098,CRENSHAW,9685,August,2019,AL
2099,CULLMAN,55798,August,2019,AL
2100,DALE,30588,August,2019,AL
2101,DALLAS,29183,August,2019,AL
2102,DEKALB,40432,August,2019,AL
2103,ELMORE,53762,August,2019,AL
2104,ESCAMBIA,24142,August,2019,AL
2105,ETOWAH,68922,August,2019,AL
2106,FAYETTE,12122,August,2019,AL
2107,FRANKLIN,18159,August,2019,AL
2108,GENEVA,17980,August,2019,AL
2109,GREENE,6606,August,2019,AL
2110,HALE,11452,August,2019,AL
2111,HENRY,12603,August,2019,AL
2112,HOUSTON,69227,August,2019,AL
2113,JACKSON,35262,August,2019,AL
2114,JEFFERSON,455838,August,2019,AL
2115,LAMAR,10041,August,2019,AL
2116,LAUDERDALE,59789,August,2019,AL
2117,LAWRENCE,23517,August,2019,AL
2118,LEE,104400,August,2019,AL
2119,LIMESTONE,62441,August,2019,AL
2120,LOWNDES,9347,August,2019,AL
2121,MACON,15418,August,2019,AL
2122,MADISON,252884,August,2019,AL
2123,MARENGO,14585,August,2019,AL
2124,MARION,19276,August,2019,AL
2125,MARSHALL,57273,August,2019,AL
2126,MOBILE,265609,August,2019,AL
2127,MONROE,15240,August,2019,AL
2128,MONTGOMERY,147114,August,2019,AL
2129,MORGAN,77790,August,2019,AL
2130,PERRY,7564,August,2019,AL
2131,PICKENS,13356,August,2019,AL
2132,PIKE,20253,August,2019,AL
2133,RANDOLPH,16366,August,2019,AL
2134,RUSSELL,35939,August,2019,AL
2135,SHELBY,145128,August,2019,AL
2136,ST_CLAIR,60824,August,2019,AL
2137,SUMTER,8809,August,2019,AL
2138,TALLADEGA,53046,August,2019,AL
2139,TALLAPOOSA,28580,August,2019,AL
2140,TUSCALOOSA,129272,August,2019,AL
2141,WALKER,44671,August,2019,AL
2142,WASHINGTON,12539,August,2019,AL
2143,WILCOX,8575,August,2019,AL
2144,WINSTON,15354,August,2019,AL
2145,AUTAUGA,37838,September,2019,AL
2146,BALDWIN,150229,September,2019,AL
2147,BARBOUR,16072,September,2019,AL
2148,BIBB,13583,September,2019,AL
2149,BLOUNT,38353,September,2019,AL
2150,BULLOCK,6831,September,2019,AL
2151,BUTLER,13503,September,2019,AL
2152,CALHOUN,71982,September,2019,AL
2153,CHAMBERS,23219,September,2019,AL
2154,CHEROKEE,17448,September,2019,AL
2155,CHILTON,26349,September,2019,AL
2156,CHOCTAW,10051,September,2019,AL
2157,CLARKE,18159,September,2019,AL
2158,CLAY,9653,September,2019,AL
2159,CLEBURNE,9880,September,2019,AL
2160,COFFEE,31659,September,2019,AL
2161,COLBERT,39461,September,2019,AL
2162,CONECUH,9301,September,2019,AL
2163,COOSA,7658,September,2019,AL
2164,COVINGTON,25078,September,2019,AL
2165,CRENSHAW,9708,September,2019,AL
2166,CULLMAN,56036,September,2019,AL
2167,DALE,30741,September,2019,AL
2168,DALLAS,29163,September,2019,AL
2169,DEKALB,40627,September,2019,AL
2170,ELMORE,53926,September,2019,AL
2171,ESCAMBIA,24242,September,2019,AL
2172,ETOWAH,69182,September,2019,AL
2173,FAYETTE,12160,September,2019,AL
2174,FRANKLIN,18214,September,2019,AL
2175,GENEVA,18048,September,2019,AL
2176,GREENE,6614,September,2019,AL
2177,HALE,11465,September,2019,AL
2178,HENRY,12624,September,2019,AL
2179,HOUSTON,69617,September,2019,AL
2180,JACKSON,35388,September,2019,AL
2181,JEFFERSON,457491,September,2019,AL
2182,LAMAR,10062,September,2019,AL
2183,LAUDERDALE,60167,September,2019,AL
2184,LAWRENCE,23616,September,2019,AL
2185,LEE,104969,September,2019,AL
2186,LIMESTONE,62862,September,2019,AL
2187,LOWNDES,9337,September,2019,AL
2188,MACON,15538,September,2019,AL
2189,MADISON,254847,September,2019,AL
2190,MARENGO,14600,September,2019,AL
2191,MARION,19340,September,2019,AL
2192,MARSHALL,57592,September,2019,AL
2193,MOBILE,266937,September,2019,AL
2194,MONROE,15264,September,2019,AL
2195,MONTGOMERY,148447,September,2019,AL
2196,MORGAN,78050,September,2019,AL
2197,PERRY,7548,September,2019,AL
2198,PICKENS,13369,September,2019,AL
2199,PIKE,20285,September,2019,AL
2200,RANDOLPH,16414,September,2019,AL
