"year","month","fips_code","n"
2024,"March",8005,4
2024,"March",8013,22
2024,"March",8031,56
2024,"March",8041,11
2024,"March",8045,2
2024,"March",8059,5
2024,"March",8067,12
2024,"March",8069,18
2024,"March",8077,2
2024,"March",9001,29
2024,"March",9003,4
2024,"March",9005,4
2024,"March",9007,13
2024,"March",9009,19
2024,"March",10001,4
2024,"March",10003,1
2024,"March",11001,261
2024,"March",12001,11
2024,"March",12005,1
2024,"March",12011,27
2024,"March",12021,2
2024,"March",12023,2
2024,"March",12031,11
2024,"March",12033,12
2024,"March",12057,27
2024,"March",12071,1
2024,"March",12073,10
2024,"March",12083,3
2024,"March",12085,4
2024,"March",12086,29
2024,"March",12095,23
2024,"March",12099,17
2024,"March",12103,15
2024,"March",12105,1
2024,"March",12115,17
2024,"March",12117,5
2024,"March",12127,8
2024,"March",13021,2
2024,"March",13035,2
2024,"March",13051,2
2024,"March",13059,14
2024,"March",13067,2
2024,"March",13073,1
2024,"March",13089,3
2024,"March",13115,3
2024,"March",13121,72
2024,"March",13137,2
2024,"March",13195,2
2024,"March",13245,2
2024,"March",13261,2
2024,"March",13291,2
2024,"March",15001,25
2024,"March",15003,17
2024,"March",15007,12
2024,"March",15009,72
2024,"March",16001,19
2024,"March",16005,10
2024,"March",16017,3
2024,"March",16027,1
2024,"March",16055,9
2024,"March",17019,6
2024,"March",17029,2
2024,"March",17031,126
2024,"March",17037,1
2024,"March",17043,11
2024,"March",17077,12
2024,"March",17089,2
2024,"March",17097,12
2024,"March",17111,2
2024,"March",17143,4
2024,"March",17167,4
2024,"March",17201,5
2024,"March",18003,8
2024,"March",18035,3
2024,"March",18039,2
2024,"March",18097,15
2024,"March",18105,6
2024,"March",18107,2
2024,"March",18141,3
2024,"March",18145,1
2024,"March",18157,1
2024,"March",18163,4
2024,"March",18167,2
2024,"March",19043,5
2024,"March",19103,32
2024,"March",19113,2
2024,"March",19153,6
2024,"March",19163,8
2024,"March",20015,5
2024,"March",20041,5
2024,"March",20045,6
2024,"March",20173,21
2024,"March",20177,9
2024,"March",20209,4
2024,"March",21059,1
2024,"March",21067,4
2024,"March",21073,10
2024,"March",21111,5
2024,"March",21117,2
2024,"March",21179,1
2024,"March",21227,2
2024,"March",22017,6
2024,"March",22033,8
2024,"March",22055,2
2024,"March",22071,19
2024,"March",23001,2
2024,"March",23005,84
2024,"March",23007,16
2024,"March",23009,40
2024,"March",23011,6
2024,"March",23013,4
2024,"March",23019,7
2024,"March",23027,10
2024,"March",23031,2
2024,"March",24003,9
2024,"March",24005,2
2024,"March",24027,3
2024,"March",24031,25
2024,"March",24033,11
2024,"March",24510,32
2024,"March",25001,10
2024,"March",25003,10
2024,"March",25005,21
2024,"March",25007,30
2024,"March",25009,11
2024,"March",25011,13
2024,"March",25013,28
2024,"March",25015,67
2024,"March",25017,157
2024,"March",25021,23
2024,"March",25023,8
2024,"March",25025,106
2024,"March",25027,15
2024,"March",26003,2
2024,"March",26021,1
2024,"March",26033,3
2024,"March",26049,4
2024,"March",26061,8
2024,"March",26065,14
2024,"March",26077,20
2024,"March",26081,15
2024,"March",26093,2
2024,"March",26125,5
2024,"March",26139,2
2024,"March",26161,26
2024,"March",26163,32
2024,"March",27003,1
2024,"March",27013,10
2024,"March",27027,2
2024,"March",27035,3
2024,"March",27053,51
2024,"March",27123,40
2024,"March",27137,23
2024,"March",28035,10
2024,"March",28047,10
2024,"March",28049,6
2024,"March",28105,2
2024,"March",29019,66
2024,"March",29031,1
2024,"March",29051,3
2024,"March",29077,1
2024,"March",29095,27
2024,"March",29189,4
2024,"March",29510,25
2024,"March",30029,10
2024,"March",30049,2
2024,"March",30063,4
2024,"March",30111,8
2024,"March",31055,14
2024,"March",31109,11
2024,"March",31153,2
2024,"March",32003,22
2024,"March",32031,6
2024,"March",32510,2
2024,"March",33005,16
2024,"March",33007,10
2024,"March",33009,11
2024,"March",33011,13
2024,"March",33013,12
2024,"March",33015,8
2024,"March",33017,13
2024,"March",34001,10
2024,"March",34003,45
2024,"March",34007,20
2024,"March",34013,48
2024,"March",34017,24
2024,"March",34021,9
2024,"March",34023,8
2024,"March",34025,4
2024,"March",34027,13
2024,"March",34031,8
2024,"March",34037,5
2024,"March",34039,10
2024,"March",34041,2
2024,"March",35001,22
2024,"March",35013,6
2024,"March",35049,11
2024,"March",35055,2
2024,"March",36001,79
2024,"March",36005,16
2024,"March",36007,9
2024,"March",36009,12
2024,"March",36013,5
2024,"March",36027,10
2024,"March",36029,41
2024,"March",36047,115
2024,"March",36051,2
2024,"March",36055,23
2024,"March",36059,51
2024,"March",36061,320
2024,"March",36065,4
2024,"March",36067,17
2024,"March",36071,2
2024,"March",36075,4
2024,"March",36081,22
2024,"March",36083,16
2024,"March",36085,26
2024,"March",36087,25
2024,"March",36093,23
2024,"March",36095,2
2024,"March",36103,37
2024,"March",36109,23
2024,"March",36111,18
2024,"March",36119,40
2024,"March",37021,8
2024,"March",37047,2
2024,"March",37057,1
2024,"March",37063,29
2024,"March",37067,1
2024,"March",37081,11
2024,"March",37089,2
2024,"March",37119,24
2024,"March",37129,7
2024,"March",37135,5
2024,"March",37147,2
2024,"March",37183,35
2024,"March",37189,1
2024,"March",37195,1
2024,"March",38015,2
2024,"March",38017,2
2024,"March",39007,2
2024,"March",39009,4
2024,"March",39023,1
2024,"March",39029,2
2024,"March",39035,23
2024,"March",39049,22
2024,"March",39057,3
2024,"March",39061,9
2024,"March",39093,5
2024,"March",39095,34
2024,"March",39113,15
2024,"March",39133,2
2024,"March",39139,2
2024,"March",39153,2
2024,"March",39155,2
2024,"March",39165,2
2024,"March",39173,2
2024,"March",40027,6
2024,"March",40109,16
2024,"March",40119,2
2024,"March",40131,2
2024,"March",40143,8
2024,"March",41003,10
2024,"March",41039,14
2024,"March",41041,2
2024,"March",41047,6
2024,"March",41051,51
2024,"March",42001,10
2024,"March",42003,31
2024,"March",42017,12
2024,"March",42021,2
2024,"March",42027,9
2024,"March",42029,4
2024,"March",42043,27
2024,"March",42045,8
2024,"March",42071,27
2024,"March",42077,10
2024,"March",42079,2
2024,"March",42081,1
2024,"March",42091,17
2024,"March",42095,10
2024,"March",42101,59
2024,"March",42103,2
2024,"March",42107,2
2024,"March",44005,10
2024,"March",44007,45
2024,"March",45003,4
2024,"March",45019,1
2024,"March",45045,4
2024,"March",45049,1
2024,"March",45059,2
2024,"March",45079,11
2024,"March",46065,2
2024,"March",46099,9
2024,"March",47001,10
2024,"March",47037,48
2024,"March",47065,4
2024,"March",47093,6
2024,"March",47125,2
2024,"March",47157,13
2024,"March",48029,17
2024,"March",48041,3
2024,"March",48113,33
2024,"March",48121,1
2024,"March",48141,6
2024,"March",48157,1
2024,"March",48167,8
2024,"March",48181,1
2024,"March",48201,50
2024,"March",48209,4
2024,"March",48215,2
2024,"March",48303,2
2024,"March",48355,4
2024,"March",48367,2
2024,"March",48423,1
2024,"March",48439,9
2024,"March",48453,35
2024,"March",48463,7
2024,"March",48485,2
2024,"March",48491,5
2024,"March",49011,2
2024,"March",49021,2
2024,"March",49035,26
2024,"March",49049,2
2024,"March",49053,2
2024,"March",50007,17
2024,"March",50023,7
2024,"March",50025,3
2024,"March",50027,7
2024,"March",51013,12
2024,"March",51059,33
2024,"March",51061,10
2024,"March",51071,2
2024,"March",51107,2
2024,"March",51121,16
2024,"March",51139,2
2024,"March",51147,2
2024,"March",51161,2
2024,"March",51510,8
2024,"March",51540,32
2024,"March",51600,2
2024,"March",51610,7
2024,"March",51630,2
2024,"March",51660,14
2024,"March",51680,8
2024,"March",51700,4
2024,"March",51710,21
2024,"March",51760,22
2024,"March",51770,3
2024,"March",51810,6
2024,"March",53005,2
2024,"March",53007,11
2024,"March",53009,2
2024,"March",53011,14
2024,"March",53015,2
2024,"March",53029,20
2024,"March",53033,93
2024,"March",53053,62
2024,"March",53061,2
2024,"March",53063,2
2024,"March",53067,22
2024,"March",53071,2
2024,"March",53073,28
2024,"March",54003,4
2024,"March",54011,2
2024,"March",54029,3
2024,"March",54037,1
2024,"March",54039,11
2024,"March",54053,2
2024,"March",54061,4
2024,"March",54075,4
2024,"March",54081,2
2024,"March",55009,3
2024,"March",55025,25
2024,"March",55031,12
2024,"March",55035,1
2024,"March",55059,10
2024,"March",55063,2
2024,"March",55073,1
2024,"March",55079,85
2024,"March",55087,2
2024,"March",55117,6
2024,"March",55123,10
2024,"March",56025,4
2024,"March",56037,2
2024,"March",72000,79
2024,"March",NA,4
2024,"April",1003,2
2024,"April",1015,2
2024,"April",1043,5
2024,"April",1073,6
2024,"April",1097,3
2024,"April",1101,2
2024,"April",1115,1
2024,"April",2020,2
2024,"April",2090,2
2024,"April",2110,6
2024,"April",2130,4
2024,"April",2150,3
2024,"April",2170,1
2024,"April",2261,2
2024,"April",4003,10
2024,"April",4005,3
2024,"April",4013,78
2024,"April",4015,4
2024,"April",4019,41
2024,"April",4025,8
2024,"April",4027,2
2024,"April",5045,2
2024,"April",5051,2
2024,"April",5069,2
2024,"April",5119,5
2024,"April",5125,2
2024,"April",5143,6
2024,"April",6001,73
2024,"April",6013,9
2024,"April",6019,10
2024,"April",6023,27
2024,"April",6029,8
2024,"April",6037,344
2024,"April",6045,16
2024,"April",6053,8
2024,"April",6055,2
2024,"April",6057,4
2024,"April",6059,33
2024,"April",6061,2
2024,"April",6065,18
2024,"April",6067,31
2024,"April",6069,1
2024,"April",6071,11
2024,"April",6073,62
2024,"April",6075,79
2024,"April",6079,6
2024,"April",6081,35
2024,"April",6083,19
2024,"April",6085,96
2024,"April",6087,5
2024,"April",6097,34
2024,"April",6107,8
2024,"April",6109,10
2024,"April",6111,6
2024,"April",6113,7
2024,"April",8001,1
2024,"April",8005,3
2024,"April",8013,12
2024,"April",8031,52
2024,"April",8041,11
2024,"April",8059,2
2024,"April",8067,9
2024,"April",8069,10
2024,"April",8101,1
2024,"April",8117,6
2024,"April",8123,4
2024,"April",9001,12
2024,"April",9003,16
2024,"April",9005,4
2024,"April",9007,9
2024,"April",9009,82
2024,"April",9011,2
2024,"April",9013,8
2024,"April",10003,18
2024,"April",11001,232
2024,"April",12001,19
2024,"April",12011,13
2024,"April",12021,3
2024,"April",12031,7
2024,"April",12033,2
2024,"April",12057,20
2024,"April",12069,2
2024,"April",12071,2
2024,"April",12073,15
2024,"April",12081,4
2024,"April",12085,6
2024,"April",12086,17
2024,"April",12095,33
2024,"April",12099,11
2024,"April",12103,8
2024,"April",12115,7
2024,"April",12127,8
2024,"April",13021,1
2024,"April",13031,3
2024,"April",13059,12
2024,"April",13067,2
2024,"April",13121,40
2024,"April",13245,1
2024,"April",15001,17
2024,"April",15003,14
2024,"April",15007,4
2024,"April",15009,62
2024,"April",16001,12
2024,"April",16005,8
2024,"April",16057,2
2024,"April",16083,3
2024,"April",17001,2
2024,"April",17019,10
2024,"April",17031,137
2024,"April",17037,1
2024,"April",17077,10
2024,"April",17089,3
2024,"April",17097,5
2024,"April",17113,4
2024,"April",17163,2
2024,"April",17167,14
2024,"April",17201,4
2024,"April",18003,11
2024,"April",18089,1
2024,"April",18097,12
2024,"April",18105,21
2024,"April",18141,4
2024,"April",18157,10
2024,"April",18163,5
2024,"April",18167,2
2024,"April",19043,4
2024,"April",19103,29
2024,"April",19113,5
2024,"April",19153,2
2024,"April",19163,4
2024,"April",20015,4
2024,"April",20041,4
2024,"April",20079,1
2024,"April",20173,17
2024,"April",21067,3
2024,"April",21073,2
2024,"April",21111,4
2024,"April",21151,2
2024,"April",21231,1
2024,"April",22017,2
2024,"April",22033,4
2024,"April",22045,2
2024,"April",22071,21
2024,"April",22079,2
2024,"April",23001,2
2024,"April",23005,90
2024,"April",23007,26
2024,"April",23009,32
2024,"April",23011,4
2024,"April",23019,13
2024,"April",23027,8
2024,"April",23031,2
2024,"April",24005,5
2024,"April",24021,2
2024,"April",24027,1
2024,"April",24031,12
2024,"April",24033,19
2024,"April",24047,1
2024,"April",24510,52
2024,"April",25001,9
2024,"April",25003,8
2024,"April",25005,20
2024,"April",25007,24
2024,"April",25009,17
2024,"April",25011,12
2024,"April",25013,13
2024,"April",25015,56
2024,"April",25017,245
2024,"April",25021,17
2024,"April",25023,16
2024,"April",25025,101
2024,"April",25027,14
2024,"April",26049,6
2024,"April",26055,1
2024,"April",26061,10
2024,"April",26065,12
2024,"April",26073,1
2024,"April",26077,24
2024,"April",26081,11
2024,"April",26099,2
2024,"April",26103,2
2024,"April",26121,2
2024,"April",26125,12
2024,"April",26161,40
2024,"April",26163,22
2024,"April",27013,10
2024,"April",27037,3
2024,"April",27053,65
2024,"April",27123,37
2024,"April",27137,20
2024,"April",28035,8
2024,"April",28047,8
2024,"April",28049,6
2024,"April",28081,1
2024,"April",28095,1
2024,"April",29019,73
2024,"April",29095,23
2024,"April",29097,1
2024,"April",29189,10
2024,"April",29213,2
2024,"April",29510,20
2024,"April",30003,1
2024,"April",30029,10
2024,"April",30031,2
2024,"April",30063,3
2024,"April",30067,2
2024,"April",30111,2
2024,"April",31055,13
2024,"April",31109,2
2024,"April",31119,1
2024,"April",32003,11
2024,"April",32031,10
2024,"April",33005,14
2024,"April",33007,8
2024,"April",33009,11
2024,"April",33011,8
2024,"April",33013,13
2024,"April",33015,8
2024,"April",33017,16
2024,"April",34001,11
2024,"April",34003,34
2024,"April",34007,16
2024,"April",34013,38
2024,"April",34017,16
2024,"April",34021,22
2024,"April",34023,15
2024,"April",34025,5
2024,"April",34027,8
2024,"April",34029,2
2024,"April",34031,9
2024,"April",34035,2
2024,"April",34037,4
2024,"April",34039,8
2024,"April",35001,28
2024,"April",35049,14
2024,"April",35055,1
2024,"April",36001,52
2024,"April",36005,14
2024,"April",36007,2
2024,"April",36009,8
2024,"April",36013,2
2024,"April",36021,4
2024,"April",36027,8
2024,"April",36029,36
2024,"April",36045,2
2024,"April",36047,80
2024,"April",36055,22
2024,"April",36057,2
2024,"April",36059,34
2024,"April",36061,412
2024,"April",36067,16
2024,"April",36081,36
2024,"April",36083,8
2024,"April",36085,18
2024,"April",36087,10
2024,"April",36089,2
2024,"April",36091,2
2024,"April",36093,19
2024,"April",36095,2
2024,"April",36103,27
2024,"April",36105,2
2024,"April",36109,37
2024,"April",36111,10
2024,"April",36119,25
2024,"April",37011,1
2024,"April",37019,2
2024,"April",37021,4
2024,"April",37063,22
2024,"April",37067,3
2024,"April",37071,2
2024,"April",37089,2
2024,"April",37099,1
2024,"April",37113,1
2024,"April",37119,35
2024,"April",37129,9
2024,"April",37135,21
2024,"April",37147,1
2024,"April",37159,2
2024,"April",37171,1
2024,"April",37183,26
2024,"April",37195,2
2024,"April",39009,1
2024,"April",39017,2
2024,"April",39035,12
2024,"April",39049,18
2024,"April",39057,1
2024,"April",39059,2
2024,"April",39061,5
2024,"April",39089,3
2024,"April",39093,7
2024,"April",39095,18
2024,"April",39099,2
2024,"April",39113,4
2024,"April",39133,4
2024,"April",40019,1
2024,"April",40109,16
2024,"April",40119,2
2024,"April",40145,2
2024,"April",41003,8
2024,"April",41005,4
2024,"April",41011,1
2024,"April",41029,2
2024,"April",41033,48
2024,"April",41039,28
2024,"April",41045,1
2024,"April",41047,2
2024,"April",41051,47
2024,"April",41067,1
2024,"April",42001,10
2024,"April",42003,46
2024,"April",42009,2
2024,"April",42011,3
2024,"April",42017,10
2024,"April",42027,7
2024,"April",42029,1
2024,"April",42041,10
2024,"April",42043,27
2024,"April",42045,35
2024,"April",42069,7
2024,"April",42071,17
2024,"April",42077,12
2024,"April",42079,3
2024,"April",42091,23
2024,"April",42095,8
2024,"April",42101,86
2024,"April",42129,2
2024,"April",44005,8
2024,"April",44007,44
2024,"April",44009,2
2024,"April",45003,4
2024,"April",45029,2
2024,"April",45035,1
2024,"April",45045,1
2024,"April",45077,1
2024,"April",45079,6
2024,"April",46099,7
2024,"April",47001,8
2024,"April",47011,2
2024,"April",47037,87
2024,"April",47051,2
2024,"April",47065,7
2024,"April",47093,2
2024,"April",47157,8
2024,"April",47163,1
2024,"April",47187,2
2024,"April",48029,8
2024,"April",48041,5
2024,"April",48113,21
2024,"April",48121,14
2024,"April",48141,2
2024,"April",48145,1
2024,"April",48167,2
2024,"April",48201,62
2024,"April",48209,3
2024,"April",48231,4
2024,"April",48241,2
2024,"April",48291,4
2024,"April",48303,3
2024,"April",48355,13
2024,"April",48439,8
2024,"April",48441,3
2024,"April",48453,38
2024,"April",48491,5
2024,"April",49005,2
2024,"April",49035,19
2024,"April",49049,1
2024,"April",49057,2
2024,"April",50001,3
2024,"April",50007,11
2024,"April",50019,3
2024,"April",50023,3
2024,"April",50027,5
2024,"April",51003,1
2024,"April",51013,7
2024,"April",51041,2
2024,"April",51059,31
2024,"April",51061,8
2024,"April",51063,1
2024,"April",51107,2
2024,"April",51121,19
2024,"April",51153,2
2024,"April",51510,7
2024,"April",51540,33
2024,"April",51600,2
2024,"April",51630,4
2024,"April",51660,12
2024,"April",51700,5
2024,"April",51710,14
2024,"April",51760,23
2024,"April",51770,2
2024,"April",51775,2
2024,"April",51810,2
2024,"April",51840,4
2024,"April",53007,8
2024,"April",53011,11
2024,"April",53029,16
2024,"April",53033,71
2024,"April",53035,2
2024,"April",53053,75
2024,"April",53057,5
2024,"April",53063,2
2024,"April",53067,41
2024,"April",53071,3
2024,"April",53073,24
2024,"April",53075,3
2024,"April",54037,2
2024,"April",54039,6
2024,"April",55009,6
2024,"April",55013,2
2024,"April",55025,14
2024,"April",55031,10
2024,"April",55059,9
2024,"April",55073,4
2024,"April",55079,78
2024,"April",55097,2
2024,"April",55103,1
2024,"April",55117,8
2024,"April",55123,8
2024,"April",56025,4
2024,"April",56037,2
2024,"April",66000,4
2024,"April",72000,67
2024,"April",NA,4
2024,"May",1073,1
2024,"May",1097,6
2024,"May",1101,2
2024,"May",1125,5
2024,"May",2020,1
2024,"May",2090,1
2024,"May",2110,2
2024,"May",2130,2
2024,"May",2195,2
2024,"May",4003,8
2024,"May",4005,9
2024,"May",4013,58
2024,"May",4015,5
2024,"May",4019,31
2024,"May",4025,8
2024,"May",5119,6
2024,"May",5143,16
2024,"May",6001,69
2024,"May",6007,5
2024,"May",6013,23
2024,"May",6015,4
2024,"May",6019,15
2024,"May",6023,23
2024,"May",6029,4
2024,"May",6037,377
2024,"May",6045,20
2024,"May",6047,25
2024,"May",6053,11
2024,"May",6055,14
2024,"May",6057,6
2024,"May",6059,99
2024,"May",6061,1
2024,"May",6063,1
2024,"May",6065,23
2024,"May",6067,50
2024,"May",6071,33
2024,"May",6073,95
2024,"May",6075,144
2024,"May",6077,4
2024,"May",6079,8
2024,"May",6081,38
2024,"May",6083,41
2024,"May",6085,191
2024,"May",6087,65
2024,"May",6097,57
2024,"May",6099,4
2024,"May",6107,8
2024,"May",6109,8
2024,"May",6111,9
2024,"May",6113,65
2024,"May",8005,3
2024,"May",8013,14
2024,"May",8031,83
2024,"May",8041,40
2024,"May",8059,4
2024,"May",8067,8
2024,"May",8069,14
2024,"May",8077,1
2024,"May",8123,6
2024,"May",9001,4
2024,"May",9003,40
2024,"May",9005,5
2024,"May",9007,44
2024,"May",9009,27
2024,"May",9011,12
2024,"May",9013,4
2024,"May",10001,2
2024,"May",10003,5
2024,"May",11001,210
2024,"May",12001,5
2024,"May",12011,9
2024,"May",12031,10
2024,"May",12033,6
2024,"May",12057,8
2024,"May",12073,4
2024,"May",12083,2
2024,"May",12086,18
2024,"May",12091,3
2024,"May",12095,46
2024,"May",12099,14
2024,"May",12105,2
2024,"May",12115,1
2024,"May",12127,10
2024,"May",13045,1
2024,"May",13051,2
2024,"May",13057,2
2024,"May",13059,19
2024,"May",13089,1
2024,"May",13121,47
2024,"May",13135,3
2024,"May",13305,2
2024,"May",15001,16
2024,"May",15003,8
2024,"May",15007,10
2024,"May",15009,17
2024,"May",16001,65
2024,"May",16005,8
2024,"May",16019,4
2024,"May",16055,2
2024,"May",17019,24
2024,"May",17031,118
2024,"May",17037,4
2024,"May",17077,10
2024,"May",17113,4
2024,"May",17115,2
2024,"May",17119,2
2024,"May",17143,1
2024,"May",17147,2
2024,"May",17163,2
2024,"May",17167,7
2024,"May",17201,6
2024,"May",18003,8
2024,"May",18033,1
2024,"May",18035,3
2024,"May",18059,3
2024,"May",18089,1
2024,"May",18097,42
2024,"May",18105,69
2024,"May",18141,4
2024,"May",18157,6
2024,"May",19013,3
2024,"May",19043,5
2024,"May",19103,39
2024,"May",19113,1
2024,"May",19153,4
2024,"May",19163,6
2024,"May",19169,4
2024,"May",19193,2
2024,"May",20015,4
2024,"May",20041,4
2024,"May",20045,11
2024,"May",20161,2
2024,"May",20173,10
2024,"May",20177,4
2024,"May",21067,6
2024,"May",21111,3
2024,"May",21117,5
2024,"May",21227,2
2024,"May",22033,5
2024,"May",22071,8
2024,"May",23001,4
2024,"May",23005,84
2024,"May",23007,28
2024,"May",23009,33
2024,"May",23011,11
2024,"May",23013,8
2024,"May",23019,12
2024,"May",23027,8
2024,"May",23031,2
2024,"May",24021,1
2024,"May",24027,3
2024,"May",24031,9
2024,"May",24033,6
2024,"May",24043,2
2024,"May",24510,76
2024,"May",25001,10
2024,"May",25003,39
2024,"May",25005,20
2024,"May",25007,24
2024,"May",25009,13
2024,"May",25011,7
2024,"May",25013,24
2024,"May",25015,40
2024,"May",25017,251
2024,"May",25021,15
2024,"May",25023,18
2024,"May",25025,105
2024,"May",25027,8
2024,"May",26049,5
2024,"May",26061,8
2024,"May",26065,6
2024,"May",26077,32
2024,"May",26081,12
2024,"May",26103,1
2024,"May",26145,4
2024,"May",26161,62
2024,"May",26163,32
2024,"May",27003,5
2024,"May",27005,2
2024,"May",27013,16
2024,"May",27053,33
2024,"May",27109,4
2024,"May",27115,3
2024,"May",27123,44
2024,"May",27131,45
2024,"May",27137,43
2024,"May",28035,10
2024,"May",28047,8
2024,"May",28071,4
2024,"May",29019,81
2024,"May",29021,1
2024,"May",29031,2
2024,"May",29077,3
2024,"May",29095,22
2024,"May",29099,2
2024,"May",29183,3
2024,"May",29189,4
2024,"May",29209,1
2024,"May",29510,20
2024,"May",30015,1
2024,"May",30029,9
2024,"May",30049,2
2024,"May",30063,10
2024,"May",31055,6
2024,"May",31109,3
2024,"May",32003,17
2024,"May",32031,12
2024,"May",33001,2
2024,"May",33005,15
2024,"May",33007,8
2024,"May",33009,61
2024,"May",33011,13
2024,"May",33013,11
2024,"May",33015,18
2024,"May",33017,18
2024,"May",34003,18
2024,"May",34007,10
2024,"May",34009,5
2024,"May",34013,89
2024,"May",34017,13
2024,"May",34021,45
2024,"May",34023,11
2024,"May",34025,2
2024,"May",34027,4
2024,"May",34029,4
2024,"May",34031,6
2024,"May",34037,4
2024,"May",34039,2
2024,"May",35001,36
2024,"May",35013,1
2024,"May",35049,10
2024,"May",36001,60
2024,"May",36005,15
2024,"May",36007,1
2024,"May",36009,10
2024,"May",36013,2
2024,"May",36027,39
2024,"May",36029,36
2024,"May",36037,2
2024,"May",36047,87
2024,"May",36055,44
2024,"May",36059,15
2024,"May",36061,351
2024,"May",36065,3
2024,"May",36067,53
2024,"May",36071,1
2024,"May",36077,1
2024,"May",36081,39
2024,"May",36083,10
2024,"May",36085,10
2024,"May",36087,14
2024,"May",36091,4
2024,"May",36093,20
2024,"May",36095,2
2024,"May",36103,20
2024,"May",36109,36
2024,"May",36111,13
2024,"May",36119,22
2024,"May",37017,1
2024,"May",37021,13
2024,"May",37063,27
2024,"May",37065,3
2024,"May",37067,6
2024,"May",37081,4
2024,"May",37089,2
2024,"May",37099,3
2024,"May",37119,32
2024,"May",37129,7
2024,"May",37135,16
2024,"May",37169,2
2024,"May",37183,36
2024,"May",39009,6
2024,"May",39017,7
2024,"May",39023,2
2024,"May",39035,35
2024,"May",39049,32
2024,"May",39057,2
2024,"May",39061,5
2024,"May",39087,1
2024,"May",39093,53
2024,"May",39095,14
2024,"May",39099,2
2024,"May",39133,4
2024,"May",39135,2
2024,"May",39151,3
2024,"May",39173,2
2024,"May",40027,4
2024,"May",40109,6
2024,"May",40119,4
2024,"May",40143,4
2024,"May",41003,46
2024,"May",41017,2
2024,"May",41029,2
2024,"May",41035,2
2024,"May",41039,57
2024,"May",41041,2
2024,"May",41047,11
2024,"May",41051,65
2024,"May",41071,1
2024,"May",42001,10
2024,"May",42003,27
2024,"May",42017,12
2024,"May",42029,4
2024,"May",42041,8
2024,"May",42043,14
2024,"May",42045,49
2024,"May",42069,4
2024,"May",42071,10
2024,"May",42079,3
2024,"May",42091,37
2024,"May",42095,13
2024,"May",42101,92
2024,"May",42107,1
2024,"May",42133,4
2024,"May",44003,2
2024,"May",44005,8
2024,"May",44007,46
2024,"May",45003,4
2024,"May",45045,7
2024,"May",45051,3
2024,"May",45077,9
2024,"May",45079,2
2024,"May",46099,5
2024,"May",46103,3
2024,"May",47001,8
2024,"May",47037,14
2024,"May",47051,6
2024,"May",47093,11
2024,"May",47125,1
2024,"May",47157,1
2024,"May",47187,2
2024,"May",48039,2
2024,"May",48041,2
2024,"May",48061,2
2024,"May",48085,2
2024,"May",48113,19
2024,"May",48141,6
2024,"May",48177,2
2024,"May",48201,75
2024,"May",48209,2
2024,"May",48303,2
2024,"May",48355,17
2024,"May",48439,17
2024,"May",48453,31
2024,"May",48485,2
2024,"May",48491,4
2024,"May",49005,4
2024,"May",49011,2
2024,"May",49035,24
2024,"May",49037,2
2024,"May",50001,10
2024,"May",50005,1
2024,"May",50007,27
2024,"May",50015,1
2024,"May",50019,18
2024,"May",50021,1
2024,"May",50023,3
2024,"May",50027,9
2024,"May",51013,7
2024,"May",51059,31
2024,"May",51061,8
2024,"May",51121,9
2024,"May",51161,2
2024,"May",51179,1
2024,"May",51510,8
2024,"May",51540,41
2024,"May",51550,1
2024,"May",51600,3
2024,"May",51610,2
2024,"May",51650,2
2024,"May",51660,8
2024,"May",51680,2
2024,"May",51710,16
2024,"May",51760,16
2024,"May",51770,4
2024,"May",51775,4
2024,"May",51810,2
2024,"May",51840,4
2024,"May",53007,8
2024,"May",53011,13
2024,"May",53029,18
2024,"May",53033,99
2024,"May",53035,8
2024,"May",53053,84
2024,"May",53055,1
2024,"May",53057,2
2024,"May",53063,18
2024,"May",53067,24
2024,"May",53071,2
2024,"May",53073,67
2024,"May",53077,3
2024,"May",54003,2
2024,"May",54039,2
2024,"May",54061,2
2024,"May",54089,1
2024,"May",55003,1
2024,"May",55007,1
2024,"May",55025,31
2024,"May",55031,10
2024,"May",55035,3
2024,"May",55059,10
2024,"May",55063,4
2024,"May",55079,80
2024,"May",55087,9
2024,"May",55097,3
2024,"May",55101,2
2024,"May",55117,10
2024,"May",55123,8
2024,"May",55127,4
2024,"May",55133,3
2024,"May",55139,5
2024,"May",56001,2
2024,"May",56013,3
2024,"May",56025,7
2024,"May",72000,97
2024,"June",1001,2
2024,"June",1003,2
2024,"June",1015,3
2024,"June",1043,2
2024,"June",1073,12
2024,"June",1097,5
2024,"June",1101,5
2024,"June",1125,2
2024,"June",1127,2
2024,"June",2020,2
2024,"June",2090,2
2024,"June",2110,2
2024,"June",4003,10
2024,"June",4005,4
2024,"June",4013,62
2024,"June",4015,6
2024,"June",4019,25
2024,"June",4025,10
2024,"June",5007,5
2024,"June",5031,2
2024,"June",5107,2
2024,"June",5119,4
2024,"June",5143,13
2024,"June",6001,44
2024,"June",6013,14
2024,"June",6017,1
2024,"June",6019,14
2024,"June",6023,19
2024,"June",6029,9
2024,"June",6037,291
2024,"June",6041,2
2024,"June",6043,4
2024,"June",6045,16
2024,"June",6051,1
2024,"June",6053,11
2024,"June",6055,4
2024,"June",6057,5
2024,"June",6059,45
2024,"June",6061,6
2024,"June",6063,1
2024,"June",6065,25
2024,"June",6067,26
2024,"June",6071,28
2024,"June",6073,74
2024,"June",6075,75
2024,"June",6079,4
