"","county","count","month","year","state"
"432","PUTNAM",39268,"Mar","2017","WV"
"433","RALEIGH",50917,"Mar","2017","WV"
"434","RANDOLPH",17908,"Mar","2017","WV"
"435","RITCHIE",6197,"Mar","2017","WV"
"436","ROANE",10369,"Mar","2017","WV"
"437","SUMMERS",9046,"Mar","2017","WV"
"438","TAYLOR",10946,"Mar","2017","WV"
"439","TUCKER",5653,"Mar","2017","WV"
"440","TYLER",6400,"Mar","2017","WV"
"441","UPSHUR",13134,"Mar","2017","WV"
"442","WAYNE",25886,"Mar","2017","WV"
"443","WEBSTER",5193,"Mar","2017","WV"
"444","WETZEL",11818,"Mar","2017","WV"
"445","WIRT",4380,"Mar","2017","WV"
"446","WOOD",56235,"Mar","2017","WV"
"447","WYOMING",17494,"Mar","2017","WV"
"448","WEST VIRGINIA",1234845,"Mar","2017","WV"
"449","BARBOUR",9959,"May","2017","WV"
"450","BERKELEY",72806,"May","2017","WV"
"451","BOONE",14990,"May","2017","WV"
"452","BRAXTON",8062,"May","2017","WV"
"453","BROOKE",18732,"May","2017","WV"
"454","CABELL",52610,"May","2017","WV"
"455","CALHOUN",4707,"May","2017","WV"
"456","CLAY",5351,"May","2017","WV"
"457","DODDRIDGE",4642,"May","2017","WV"
"458","FAYETTE",27372,"May","2017","WV"
"459","GILMER",4618,"May","2017","WV"
"460","GRANT",7068,"May","2017","WV"
"461","GREENBRIER",26708,"May","2017","WV"
"462","HAMPSHIRE",13725,"May","2017","WV"
"463","HANCOCK",23546,"May","2017","WV"
"464","HARDY",8606,"May","2017","WV"
"465","HARRISON",42486,"May","2017","WV"
"466","JACKSON",20895,"May","2017","WV"
"467","JEFFERSON",38140,"May","2017","WV"
"468","KANAWHA",141161,"May","2017","WV"
"469","LEWIS",9571,"May","2017","WV"
"470","LINCOLN",12994,"May","2017","WV"
"471","LOGAN",24583,"May","2017","WV"
"472","MARION",40726,"May","2017","WV"
"473","MARSHALL",20671,"May","2017","WV"
"474","MASON",18014,"May","2017","WV"
"475","MCDOWELL",16998,"May","2017","WV"
"476","MERCER",40086,"May","2017","WV"
"477","MINERAL",18885,"May","2017","WV"
"478","MINGO",19587,"May","2017","WV"
"479","MONONGALIA",66293,"May","2017","WV"
"480","MONROE",10388,"May","2017","WV"
