"","year","month","fips_code","n"
"39756",2024,"March",55009,3
"39757",2024,"March",55025,25
"39758",2024,"March",55031,12
"39759",2024,"March",55035,1
"39760",2024,"March",55059,10
"39761",2024,"March",55063,2
"39762",2024,"March",55073,1
"39763",2024,"March",55079,87
"39764",2024,"March",55087,2
"39765",2024,"March",55117,6
"39766",2024,"March",55123,10
"39767",2024,"March",56025,4
"39768",2024,"March",56037,2
"39769",2024,"March",72000,79
"39770",2024,"March",NA,4
"39771",2024,"April",1003,2
"39772",2024,"April",1015,2
"39773",2024,"April",1043,5
"39774",2024,"April",1073,6
"39775",2024,"April",1097,3
"39776",2024,"April",1101,2
"39777",2024,"April",1115,1
"39778",2024,"April",2020,2
"39779",2024,"April",2090,2
"39780",2024,"April",2110,6
"39781",2024,"April",2130,4
"39782",2024,"April",2150,3
"39783",2024,"April",2170,1
"39784",2024,"April",2261,2
"39785",2024,"April",4003,10
"39786",2024,"April",4005,8
"39787",2024,"April",4013,85
"39788",2024,"April",4015,4
"39789",2024,"April",4019,45
"39790",2024,"April",4025,8
"39791",2024,"April",4027,2
"39792",2024,"April",5045,2
"39793",2024,"April",5051,2
"39794",2024,"April",5069,2
"39795",2024,"April",5119,5
"39796",2024,"April",5125,2
"39797",2024,"April",5143,6
"39798",2024,"April",6001,86
"39799",2024,"April",6013,12
"39800",2024,"April",6019,10
"39801",2024,"April",6023,34
"39802",2024,"April",6029,8
"39803",2024,"April",6037,375
"39804",2024,"April",6045,16
"39805",2024,"April",6053,8
"39806",2024,"April",6055,2
"39807",2024,"April",6057,4
"39808",2024,"April",6059,33
"39809",2024,"April",6061,2
"39810",2024,"April",6065,18
"39811",2024,"April",6067,34
"39812",2024,"April",6069,1
"39813",2024,"April",6071,11
"39814",2024,"April",6073,62
"39815",2024,"April",6075,88
"39816",2024,"April",6079,6
"39817",2024,"April",6081,37
"39818",2024,"April",6083,21
"39819",2024,"April",6085,102
"39820",2024,"April",6087,5
"39821",2024,"April",6097,34
"39822",2024,"April",6107,8
"39823",2024,"April",6109,10
"39824",2024,"April",6111,6
"39825",2024,"April",6113,7
"39826",2024,"April",8001,1
"39827",2024,"April",8005,3
"39828",2024,"April",8013,12
"39829",2024,"April",8031,56
"39830",2024,"April",8041,11
"39831",2024,"April",8059,2
"39832",2024,"April",8067,9
"39833",2024,"April",8069,10
"39834",2024,"April",8101,1
"39835",2024,"April",8117,6
"39836",2024,"April",8123,4
"39837",2024,"April",9001,12
"39838",2024,"April",9003,16
"39839",2024,"April",9005,4
"39840",2024,"April",9007,12
"39841",2024,"April",9009,88
"39842",2024,"April",9011,2
"39843",2024,"April",9013,19
"39844",2024,"April",10003,18
"39845",2024,"April",11001,254
"39846",2024,"April",12001,22
"39847",2024,"April",12011,13
"39848",2024,"April",12021,3
"39849",2024,"April",12031,7
"39850",2024,"April",12033,2
"39851",2024,"April",12057,27
"39852",2024,"April",12069,2
"39853",2024,"April",12071,2
"39854",2024,"April",12073,18
"39855",2024,"April",12081,4
"39856",2024,"April",12085,6
"39857",2024,"April",12086,21
"39858",2024,"April",12095,33
"39859",2024,"April",12099,11
"39860",2024,"April",12103,8
"39861",2024,"April",12115,7
"39862",2024,"April",12127,8
"39863",2024,"April",13021,3
"39864",2024,"April",13031,3
"39865",2024,"April",13059,16
"39866",2024,"April",13067,2
"39867",2024,"April",13121,49
"39868",2024,"April",13245,1
"39869",2024,"April",15001,20
"39870",2024,"April",15003,14
"39871",2024,"April",15007,4
"39872",2024,"April",15009,62
"39873",2024,"April",16001,12
"39874",2024,"April",16005,8
"39875",2024,"April",16057,2
"39876",2024,"April",16083,3
"39877",2024,"April",17001,2
"39878",2024,"April",17019,14
"39879",2024,"April",17031,157
"39880",2024,"April",17037,1
"39881",2024,"April",17077,10
"39882",2024,"April",17089,3
"39883",2024,"April",17097,5
"39884",2024,"April",17113,4
"39885",2024,"April",17163,2
"39886",2024,"April",17167,14
"39887",2024,"April",17201,4
"39888",2024,"April",18003,11
"39889",2024,"April",18089,1
"39890",2024,"April",18097,15
"39891",2024,"April",18105,31
"39892",2024,"April",18141,4
"39893",2024,"April",18157,10
"39894",2024,"April",18163,5
"39895",2024,"April",18167,2
"39896",2024,"April",19043,4
"39897",2024,"April",19103,29
"39898",2024,"April",19113,5
"39899",2024,"April",19153,2
"39900",2024,"April",19163,4
"39901",2024,"April",20015,4
"39902",2024,"April",20041,4
"39903",2024,"April",20079,1
"39904",2024,"April",20173,17
"39905",2024,"April",21067,3
"39906",2024,"April",21073,2
"39907",2024,"April",21111,4
"39908",2024,"April",21151,2
"39909",2024,"April",21231,1
"39910",2024,"April",22017,2
"39911",2024,"April",22033,4
"39912",2024,"April",22045,2
"39913",2024,"April",22071,28
"39914",2024,"April",22079,2
"39915",2024,"April",23001,2
"39916",2024,"April",23005,90
"39917",2024,"April",23007,26
"39918",2024,"April",23009,32
"39919",2024,"April",23011,4
"39920",2024,"April",23019,13
"39921",2024,"April",23027,8
"39922",2024,"April",23031,2
"39923",2024,"April",24005,5
"39924",2024,"April",24021,2
"39925",2024,"April",24027,1
"39926",2024,"April",24031,12
"39927",2024,"April",24033,19
"39928",2024,"April",24047,1
"39929",2024,"April",24510,54
"39930",2024,"April",25001,9
"39931",2024,"April",25003,8
"39932",2024,"April",25005,20
"39933",2024,"April",25007,24
"39934",2024,"April",25009,17
"39935",2024,"April",25011,12
"39936",2024,"April",25013,13
"39937",2024,"April",25015,56
"39938",2024,"April",25017,248
"39939",2024,"April",25021,17
"39940",2024,"April",25023,16
"39941",2024,"April",25025,114
"39942",2024,"April",25027,14
"39943",2024,"April",26049,6
"39944",2024,"April",26055,1
"39945",2024,"April",26061,10
"39946",2024,"April",26065,12
"39947",2024,"April",26073,1
"39948",2024,"April",26077,24
"39949",2024,"April",26081,11
"39950",2024,"April",26099,2
"39951",2024,"April",26103,2
"39952",2024,"April",26121,2
"39953",2024,"April",26125,12
"39954",2024,"April",26161,40
"39955",2024,"April",26163,27
"39956",2024,"April",27013,10
"39957",2024,"April",27037,3
"39958",2024,"April",27053,75
"39959",2024,"April",27123,39
"39960",2024,"April",27137,20
"39961",2024,"April",28035,8
"39962",2024,"April",28047,8
"39963",2024,"April",28049,6
"39964",2024,"April",28081,1
"39965",2024,"April",28095,1
"39966",2024,"April",29019,73
"39967",2024,"April",29095,26
"39968",2024,"April",29097,1
"39969",2024,"April",29183,3
"39970",2024,"April",29189,13
"39971",2024,"April",29213,2
"39972",2024,"April",29510,31
"39973",2024,"April",30003,1
"39974",2024,"April",30029,10
"39975",2024,"April",30031,2
"39976",2024,"April",30063,3
"39977",2024,"April",30067,2
"39978",2024,"April",30111,2
"39979",2024,"April",31055,13
"39980",2024,"April",31109,2
"39981",2024,"April",31119,1
"39982",2024,"April",32003,11
"39983",2024,"April",32031,10
"39984",2024,"April",33005,14
"39985",2024,"April",33007,8
"39986",2024,"April",33009,11
"39987",2024,"April",33011,8
"39988",2024,"April",33013,13
"39989",2024,"April",33015,8
"39990",2024,"April",33017,16
"39991",2024,"April",34001,11
"39992",2024,"April",34003,38
"39993",2024,"April",34007,16
"39994",2024,"April",34013,38
"39995",2024,"April",34017,16
"39996",2024,"April",34021,32
"39997",2024,"April",34023,15
"39998",2024,"April",34025,5
"39999",2024,"April",34027,8
"40000",2024,"April",34029,2
"40001",2024,"April",34031,9
"40002",2024,"April",34035,2
"40003",2024,"April",34037,4
"40004",2024,"April",34039,8
"40005",2024,"April",35001,34
"40006",2024,"April",35049,14
"40007",2024,"April",35055,1
"40008",2024,"April",36001,55
"40009",2024,"April",36005,14
"40010",2024,"April",36007,2
"40011",2024,"April",36009,8
"40012",2024,"April",36013,2
"40013",2024,"April",36021,4
"40014",2024,"April",36027,11
"40015",2024,"April",36029,36
"40016",2024,"April",36045,2
"40017",2024,"April",36047,91
"40018",2024,"April",36055,22
"40019",2024,"April",36057,2
"40020",2024,"April",36059,34
"40021",2024,"April",36061,505
"40022",2024,"April",36067,16
"40023",2024,"April",36081,36
"40024",2024,"April",36083,8
"40025",2024,"April",36085,18
"40026",2024,"April",36087,10
"40027",2024,"April",36089,2
"40028",2024,"April",36091,2
"40029",2024,"April",36093,19
"40030",2024,"April",36095,2
"40031",2024,"April",36103,27
"40032",2024,"April",36105,2
"40033",2024,"April",36109,37
"40034",2024,"April",36111,10
"40035",2024,"April",36119,25
"40036",2024,"April",37011,1
"40037",2024,"April",37019,2
"40038",2024,"April",37021,4
"40039",2024,"April",37063,22
"40040",2024,"April",37067,3
"40041",2024,"April",37071,2
"40042",2024,"April",37089,2
"40043",2024,"April",37099,1
"40044",2024,"April",37113,1
"40045",2024,"April",37119,35
"40046",2024,"April",37129,9
"40047",2024,"April",37135,28
"40048",2024,"April",37147,1
"40049",2024,"April",37159,2
"40050",2024,"April",37171,1
"40051",2024,"April",37183,29
"40052",2024,"April",37195,2
"40053",2024,"April",39009,1
"40054",2024,"April",39017,2
"40055",2024,"April",39035,16
"40056",2024,"April",39049,28
"40057",2024,"April",39057,1
"40058",2024,"April",39059,2
"40059",2024,"April",39061,5
"40060",2024,"April",39089,3
"40061",2024,"April",39093,7
"40062",2024,"April",39095,18
"40063",2024,"April",39099,2
"40064",2024,"April",39113,4
"40065",2024,"April",39133,4
"40066",2024,"April",40019,1
"40067",2024,"April",40109,16
"40068",2024,"April",40119,2
"40069",2024,"April",40145,2
"40070",2024,"April",41003,8
"40071",2024,"April",41005,4
"40072",2024,"April",41011,1
"40073",2024,"April",41029,2
"40074",2024,"April",41033,48
"40075",2024,"April",41039,31
"40076",2024,"April",41045,1
"40077",2024,"April",41047,2
"40078",2024,"April",41051,55
"40079",2024,"April",41067,4
"40080",2024,"April",42001,10
"40081",2024,"April",42003,50
"40082",2024,"April",42009,2
"40083",2024,"April",42011,3
"40084",2024,"April",42017,10
"40085",2024,"April",42027,7
"40086",2024,"April",42029,1
"40087",2024,"April",42041,10
"40088",2024,"April",42043,27
"40089",2024,"April",42045,35
"40090",2024,"April",42069,7
"40091",2024,"April",42071,17
"40092",2024,"April",42077,12
"40093",2024,"April",42079,3
"40094",2024,"April",42091,23
"40095",2024,"April",42095,8
"40096",2024,"April",42101,93
"40097",2024,"April",42129,2
"40098",2024,"April",44005,8
"40099",2024,"April",44007,46
"40100",2024,"April",44009,2
"40101",2024,"April",45003,4
"40102",2024,"April",45029,2
"40103",2024,"April",45035,1
"40104",2024,"April",45045,1
"40105",2024,"April",45077,1
"40106",2024,"April",45079,9
"40107",2024,"April",46099,7
"40108",2024,"April",47001,8
"40109",2024,"April",47011,2
"40110",2024,"April",47037,87
"40111",2024,"April",47051,2
"40112",2024,"April",47065,7
"40113",2024,"April",47093,2
"40114",2024,"April",47157,8
"40115",2024,"April",47163,1
"40116",2024,"April",47187,2
"40117",2024,"April",48029,8
"40118",2024,"April",48041,5
"40119",2024,"April",48113,21
"40120",2024,"April",48121,14
"40121",2024,"April",48141,2
"40122",2024,"April",48145,1
"40123",2024,"April",48167,2
"40124",2024,"April",48201,69
"40125",2024,"April",48209,3
"40126",2024,"April",48231,4
"40127",2024,"April",48241,2
"40128",2024,"April",48291,4
"40129",2024,"April",48303,3
"40130",2024,"April",48355,13
"40131",2024,"April",48439,8
"40132",2024,"April",48441,3
"40133",2024,"April",48453,48
"40134",2024,"April",48491,7
"40135",2024,"April",49005,2
"40136",2024,"April",49035,24
"40137",2024,"April",49049,1
"40138",2024,"April",49057,2
"40139",2024,"April",50001,3
"40140",2024,"April",50007,11
"40141",2024,"April",50019,3
"40142",2024,"April",50023,3
"40143",2024,"April",50027,5
"40144",2024,"April",51003,1
"40145",2024,"April",51013,10
"40146",2024,"April",51041,2
"40147",2024,"April",51045,3
"40148",2024,"April",51059,31
"40149",2024,"April",51061,8
"40150",2024,"April",51063,1
"40151",2024,"April",51107,2
"40152",2024,"April",51121,23
"40153",2024,"April",51153,2
"40154",2024,"April",51161,3
"40155",2024,"April",51510,7
"40156",2024,"April",51540,33
"40157",2024,"April",51600,2
"40158",2024,"April",51630,7
"40159",2024,"April",51660,12
"40160",2024,"April",51700,5
"40161",2024,"April",51710,14
"40162",2024,"April",51760,41
"40163",2024,"April",51770,2
"40164",2024,"April",51775,2
"40165",2024,"April",51810,2
"40166",2024,"April",51840,4
"40167",2024,"April",53007,8
"40168",2024,"April",53011,11
"40169",2024,"April",53029,16
"40170",2024,"April",53033,78
"40171",2024,"April",53035,2
"40172",2024,"April",53053,75
"40173",2024,"April",53057,5
"40174",2024,"April",53063,2
"40175",2024,"April",53067,44
"40176",2024,"April",53071,3
"40177",2024,"April",53073,24
"40178",2024,"April",53075,3
"40179",2024,"April",54037,2
"40180",2024,"April",54039,6
"40181",2024,"April",55009,6
"40182",2024,"April",55013,2
"40183",2024,"April",55025,14
"40184",2024,"April",55031,10
"40185",2024,"April",55059,9
"40186",2024,"April",55073,4
"40187",2024,"April",55079,78
"40188",2024,"April",55097,2
"40189",2024,"April",55103,1
"40190",2024,"April",55117,8
"40191",2024,"April",55123,8
"40192",2024,"April",56025,4
"40193",2024,"April",56037,2
"40194",2024,"April",66000,4
"40195",2024,"April",72000,67
"40196",2024,"April",NA,4
"40197",2024,"May",1073,1
"40198",2024,"May",1097,6
"40199",2024,"May",1101,2
"40200",2024,"May",1125,5
"40201",2024,"May",2020,1
"40202",2024,"May",2090,1
"40203",2024,"May",2110,2
"40204",2024,"May",2130,2
"40205",2024,"May",2195,2
"40206",2024,"May",4003,8
"40207",2024,"May",4005,9
"40208",2024,"May",4013,64
"40209",2024,"May",4015,5
"40210",2024,"May",4019,38
"40211",2024,"May",4025,8
"40212",2024,"May",5119,6
"40213",2024,"May",5143,16
"40214",2024,"May",6001,79
"40215",2024,"May",6007,5
"40216",2024,"May",6013,23
"40217",2024,"May",6015,4
"40218",2024,"May",6019,15
"40219",2024,"May",6023,25
"40220",2024,"May",6029,4
"40221",2024,"May",6037,402
"40222",2024,"May",6045,20
"40223",2024,"May",6047,25
"40224",2024,"May",6053,11
"40225",2024,"May",6055,14
"40226",2024,"May",6057,6
"40227",2024,"May",6059,104
"40228",2024,"May",6061,1
"40229",2024,"May",6063,1
"40230",2024,"May",6065,23
"40231",2024,"May",6067,50
"40232",2024,"May",6071,33
"40233",2024,"May",6073,105
"40234",2024,"May",6075,155
"40235",2024,"May",6077,4
"40236",2024,"May",6079,11
"40237",2024,"May",6081,38
"40238",2024,"May",6083,41
"40239",2024,"May",6085,193
"40240",2024,"May",6087,74
"40241",2024,"May",6097,57
"40242",2024,"May",6099,4
"40243",2024,"May",6107,8
"40244",2024,"May",6109,8
"40245",2024,"May",6111,9
"40246",2024,"May",6113,69
"40247",2024,"May",8005,3
"40248",2024,"May",8013,14
"40249",2024,"May",8031,87
"40250",2024,"May",8041,40
"40251",2024,"May",8059,4
"40252",2024,"May",8067,8
"40253",2024,"May",8069,14
"40254",2024,"May",8077,1
"40255",2024,"May",8123,6
"40256",2024,"May",9001,4
"40257",2024,"May",9003,40
"40258",2024,"May",9005,5
"40259",2024,"May",9007,46
"40260",2024,"May",9009,32
"40261",2024,"May",9011,12
"40262",2024,"May",9013,4
"40263",2024,"May",10001,2
"40264",2024,"May",10003,5
"40265",2024,"May",11001,226
"40266",2024,"May",12001,5
"40267",2024,"May",12011,9
"40268",2024,"May",12031,13
"40269",2024,"May",12033,6
"40270",2024,"May",12057,8
"40271",2024,"May",12073,4
"40272",2024,"May",12083,2
"40273",2024,"May",12086,18
"40274",2024,"May",12091,3
"40275",2024,"May",12095,56
"40276",2024,"May",12099,14
"40277",2024,"May",12103,6
"40278",2024,"May",12105,2
"40279",2024,"May",12115,1
"40280",2024,"May",12127,10
"40281",2024,"May",13045,1
"40282",2024,"May",13051,2
"40283",2024,"May",13057,2
"40284",2024,"May",13059,19
"40285",2024,"May",13089,1
"40286",2024,"May",13121,49
"40287",2024,"May",13135,3
"40288",2024,"May",13305,2
"40289",2024,"May",15001,16
"40290",2024,"May",15003,8
"40291",2024,"May",15007,10
"40292",2024,"May",15009,17
"40293",2024,"May",16001,68
"40294",2024,"May",16005,8
"40295",2024,"May",16019,4
"40296",2024,"May",16055,2
"40297",2024,"May",17019,24
"40298",2024,"May",17031,139
"40299",2024,"May",17037,4
"40300",2024,"May",17077,10
"40301",2024,"May",17113,7
"40302",2024,"May",17115,2
"40303",2024,"May",17119,2
"40304",2024,"May",17143,1
"40305",2024,"May",17147,2
"40306",2024,"May",17163,2
"40307",2024,"May",17167,7
"40308",2024,"May",17201,6
"40309",2024,"May",18003,8
"40310",2024,"May",18033,1
"40311",2024,"May",18035,3
"40312",2024,"May",18059,3
"40313",2024,"May",18089,1
"40314",2024,"May",18097,42
"40315",2024,"May",18105,69
"40316",2024,"May",18141,7
"40317",2024,"May",18157,6
"40318",2024,"May",19013,3
"40319",2024,"May",19043,5
"40320",2024,"May",19103,39
"40321",2024,"May",19113,1
"40322",2024,"May",19153,4
"40323",2024,"May",19163,6
"40324",2024,"May",19169,4
"40325",2024,"May",19193,2
"40326",2024,"May",20015,4
"40327",2024,"May",20041,4
"40328",2024,"May",20045,17
"40329",2024,"May",20161,2
"40330",2024,"May",20173,10
"40331",2024,"May",20177,4
"40332",2024,"May",21067,6
"40333",2024,"May",21111,3
"40334",2024,"May",21117,5
"40335",2024,"May",21227,2
"40336",2024,"May",22033,5
"40337",2024,"May",22071,11
"40338",2024,"May",23001,4
"40339",2024,"May",23005,84
"40340",2024,"May",23007,28
"40341",2024,"May",23009,33
"40342",2024,"May",23011,11
"40343",2024,"May",23013,8
"40344",2024,"May",23019,12
"40345",2024,"May",23027,8
"40346",2024,"May",23031,2
"40347",2024,"May",24021,1
"40348",2024,"May",24027,3
"40349",2024,"May",24031,9
"40350",2024,"May",24033,6
"40351",2024,"May",24043,2
"40352",2024,"May",24510,76
"40353",2024,"May",25001,10
"40354",2024,"May",25003,43
"40355",2024,"May",25005,20
"40356",2024,"May",25007,24
"40357",2024,"May",25009,13
"40358",2024,"May",25011,7
"40359",2024,"May",25013,24
"40360",2024,"May",25015,43
"40361",2024,"May",25017,264
"40362",2024,"May",25021,15
"40363",2024,"May",25023,18
"40364",2024,"May",25025,107
"40365",2024,"May",25027,8
"40366",2024,"May",26049,5
"40367",2024,"May",26061,8
"40368",2024,"May",26065,6
"40369",2024,"May",26077,32
"40370",2024,"May",26081,15
"40371",2024,"May",26099,3
"40372",2024,"May",26103,1
"40373",2024,"May",26145,4
"40374",2024,"May",26161,71
"40375",2024,"May",26163,42
"40376",2024,"May",27003,5
"40377",2024,"May",27005,2
"40378",2024,"May",27013,16
"40379",2024,"May",27053,33
"40380",2024,"May",27109,4
"40381",2024,"May",27115,3
"40382",2024,"May",27123,44
"40383",2024,"May",27131,45
"40384",2024,"May",27137,43
"40385",2024,"May",27163,2
"40386",2024,"May",28035,10
"40387",2024,"May",28047,8
"40388",2024,"May",28071,4
"40389",2024,"May",29019,81
"40390",2024,"May",29021,1
"40391",2024,"May",29031,2
"40392",2024,"May",29077,3
"40393",2024,"May",29095,22
"40394",2024,"May",29099,2
"40395",2024,"May",29183,3
"40396",2024,"May",29189,4
"40397",2024,"May",29209,1
"40398",2024,"May",29510,20
"40399",2024,"May",30015,1
"40400",2024,"May",30029,9
"40401",2024,"May",30049,2
"40402",2024,"May",30063,10
"40403",2024,"May",31055,6
"40404",2024,"May",31109,3
"40405",2024,"May",32003,25
"40406",2024,"May",32031,12
"40407",2024,"May",33001,2
"40408",2024,"May",33005,15
"40409",2024,"May",33007,8
"40410",2024,"May",33009,65
"40411",2024,"May",33011,13
"40412",2024,"May",33013,11
"40413",2024,"May",33015,18
"40414",2024,"May",33017,21
"40415",2024,"May",34003,18
"40416",2024,"May",34007,10
"40417",2024,"May",34009,5
"40418",2024,"May",34013,89
"40419",2024,"May",34017,13
"40420",2024,"May",34021,55
"40421",2024,"May",34023,11
"40422",2024,"May",34025,2
"40423",2024,"May",34027,4
"40424",2024,"May",34029,4
"40425",2024,"May",34031,6
"40426",2024,"May",34037,4
"40427",2024,"May",34039,2
"40428",2024,"May",35001,40
"40429",2024,"May",35013,5
"40430",2024,"May",35049,10
"40431",2024,"May",36001,60
"40432",2024,"May",36005,19
"40433",2024,"May",36007,1
"40434",2024,"May",36009,10
"40435",2024,"May",36013,2
"40436",2024,"May",36027,41
"40437",2024,"May",36029,40
"40438",2024,"May",36037,2
"40439",2024,"May",36047,104
"40440",2024,"May",36055,47
"40441",2024,"May",36059,15
"40442",2024,"May",36061,412
"40443",2024,"May",36065,3
"40444",2024,"May",36067,55
"40445",2024,"May",36071,1
"40446",2024,"May",36077,1
"40447",2024,"May",36081,47
"40448",2024,"May",36083,10
"40449",2024,"May",36085,10
"40450",2024,"May",36087,14
"40451",2024,"May",36091,8
"40452",2024,"May",36093,20
"40453",2024,"May",36095,2
"40454",2024,"May",36103,23
"40455",2024,"May",36109,39
"40456",2024,"May",36111,20
"40457",2024,"May",36119,27
"40458",2024,"May",37017,1
"40459",2024,"May",37021,13
"40460",2024,"May",37063,27
"40461",2024,"May",37065,3
"40462",2024,"May",37067,6
"40463",2024,"May",37081,4
"40464",2024,"May",37089,2
"40465",2024,"May",37099,3
"40466",2024,"May",37119,35
"40467",2024,"May",37129,7
"40468",2024,"May",37135,20
"40469",2024,"May",37169,2
"40470",2024,"May",37183,38
"40471",2024,"May",39009,6
"40472",2024,"May",39017,7
"40473",2024,"May",39023,2
"40474",2024,"May",39035,37
"40475",2024,"May",39049,32
"40476",2024,"May",39057,2
"40477",2024,"May",39061,7
"40478",2024,"May",39087,1
"40479",2024,"May",39093,53
"40480",2024,"May",39095,14
"40481",2024,"May",39099,2
"40482",2024,"May",39133,4
"40483",2024,"May",39135,2
"40484",2024,"May",39151,3
"40485",2024,"May",39173,2
"40486",2024,"May",40027,4
"40487",2024,"May",40109,6
"40488",2024,"May",40119,4
"40489",2024,"May",40143,4
"40490",2024,"May",41003,46
"40491",2024,"May",41017,2
"40492",2024,"May",41029,2
"40493",2024,"May",41035,2
"40494",2024,"May",41039,59
"40495",2024,"May",41041,2
"40496",2024,"May",41047,11
"40497",2024,"May",41051,85
"40498",2024,"May",41071,1
"40499",2024,"May",42001,10
"40500",2024,"May",42003,27
"40501",2024,"May",42017,12
"40502",2024,"May",42029,4
"40503",2024,"May",42041,8
"40504",2024,"May",42043,14
"40505",2024,"May",42045,49
"40506",2024,"May",42069,4
"40507",2024,"May",42071,10
"40508",2024,"May",42079,3
"40509",2024,"May",42091,37
"40510",2024,"May",42095,13
"40511",2024,"May",42101,107
"40512",2024,"May",42107,1
"40513",2024,"May",42133,4
"40514",2024,"May",44003,2
"40515",2024,"May",44005,8
"40516",2024,"May",44007,46
"40517",2024,"May",45003,4
"40518",2024,"May",45045,7
"40519",2024,"May",45051,3
"40520",2024,"May",45077,9
"40521",2024,"May",45079,2
"40522",2024,"May",46099,5
"40523",2024,"May",46103,3
"40524",2024,"May",47001,8
"40525",2024,"May",47037,14
"40526",2024,"May",47051,6
"40527",2024,"May",47093,16
"40528",2024,"May",47125,1
"40529",2024,"May",47157,1
"40530",2024,"May",47187,2
"40531",2024,"May",48039,2
"40532",2024,"May",48041,2
"40533",2024,"May",48061,2
"40534",2024,"May",48085,2
"40535",2024,"May",48113,25
"40536",2024,"May",48141,6
"40537",2024,"May",48177,2
"40538",2024,"May",48201,78
"40539",2024,"May",48209,2
"40540",2024,"May",48303,2
"40541",2024,"May",48355,17
"40542",2024,"May",48439,20
"40543",2024,"May",48453,36
"40544",2024,"May",48485,2
"40545",2024,"May",48491,4
"40546",2024,"May",49005,4
"40547",2024,"May",49011,2
"40548",2024,"May",49035,28
"40549",2024,"May",49037,2
"40550",2024,"May",50001,10
"40551",2024,"May",50005,1
"40552",2024,"May",50007,27
"40553",2024,"May",50015,1
"40554",2024,"May",50019,18
"40555",2024,"May",50021,1
"40556",2024,"May",50023,3
"40557",2024,"May",50027,9
"40558",2024,"May",51013,7
"40559",2024,"May",51059,31
"40560",2024,"May",51061,8
"40561",2024,"May",51121,12
"40562",2024,"May",51161,8
"40563",2024,"May",51179,1
"40564",2024,"May",51510,8
"40565",2024,"May",51540,46
"40566",2024,"May",51550,1
"40567",2024,"May",51600,3
"40568",2024,"May",51610,2
"40569",2024,"May",51650,2
"40570",2024,"May",51660,8
"40571",2024,"May",51680,2
"40572",2024,"May",51710,16
"40573",2024,"May",51760,22
"40574",2024,"May",51770,4
"40575",2024,"May",51775,4
"40576",2024,"May",51810,2
"40577",2024,"May",51840,4
"40578",2024,"May",53007,8
"40579",2024,"May",53011,13
"40580",2024,"May",53029,18
"40581",2024,"May",53033,104
"40582",2024,"May",53035,8
"40583",2024,"May",53053,84
"40584",2024,"May",53055,1
"40585",2024,"May",53057,2
"40586",2024,"May",53063,20
"40587",2024,"May",53067,24
"40588",2024,"May",53071,2
"40589",2024,"May",53073,67
"40590",2024,"May",53077,3
"40591",2024,"May",54003,2
"40592",2024,"May",54039,2
"40593",2024,"May",54061,2
"40594",2024,"May",54089,1
"40595",2024,"May",55003,1
"40596",2024,"May",55007,1
"40597",2024,"May",55025,36
"40598",2024,"May",55031,10
"40599",2024,"May",55035,3
"40600",2024,"May",55059,10
"40601",2024,"May",55063,4
"40602",2024,"May",55079,80
"40603",2024,"May",55087,9
"40604",2024,"May",55097,3
"40605",2024,"May",55101,2
"40606",2024,"May",55117,10
"40607",2024,"May",55123,8
"40608",2024,"May",55127,4
"40609",2024,"May",55133,3
"40610",2024,"May",55139,5
"40611",2024,"May",56001,2
"40612",2024,"May",56013,3
"40613",2024,"May",56025,7
"40614",2024,"May",72000,97
"40615",2024,"June",1001,2
"40616",2024,"June",1003,2
"40617",2024,"June",1015,3
"40618",2024,"June",1043,2
"40619",2024,"June",1073,12
"40620",2024,"June",1097,5
"40621",2024,"June",1101,5
"40622",2024,"June",1125,2
"40623",2024,"June",1127,2
"40624",2024,"June",2020,2
"40625",2024,"June",2090,2
"40626",2024,"June",2110,2
"40627",2024,"June",4003,10
"40628",2024,"June",4005,4
"40629",2024,"June",4013,66
"40630",2024,"June",4015,6
"40631",2024,"June",4019,25
"40632",2024,"June",4025,10
"40633",2024,"June",5007,5
"40634",2024,"June",5031,2
"40635",2024,"June",5107,2
"40636",2024,"June",5119,4
"40637",2024,"June",5143,13
"40638",2024,"June",6001,54
"40639",2024,"June",6013,16
"40640",2024,"June",6017,1
"40641",2024,"June",6019,14
"40642",2024,"June",6023,19
"40643",2024,"June",6029,9
"40644",2024,"June",6037,317
"40645",2024,"June",6041,2
"40646",2024,"June",6043,4
"40647",2024,"June",6045,16
"40648",2024,"June",6051,1
"40649",2024,"June",6053,11
"40650",2024,"June",6055,4
"40651",2024,"June",6057,5
"40652",2024,"June",6059,47
"40653",2024,"June",6061,9
"40654",2024,"June",6063,1
"40655",2024,"June",6065,25
"40656",2024,"June",6067,26
"40657",2024,"June",6071,30
"40658",2024,"June",6073,74
"40659",2024,"June",6075,81
"40660",2024,"June",6079,4
"40661",2024,"June",6081,37
"40662",2024,"June",6083,42
"40663",2024,"June",6085,78
"40664",2024,"June",6087,8
"40665",2024,"June",6089,1
"40666",2024,"June",6095,4
"40667",2024,"June",6097,35
"40668",2024,"June",6099,3
"40669",2024,"June",6107,10
"40670",2024,"June",6109,10
"40671",2024,"June",6111,12
"40672",2024,"June",6113,42
"40673",2024,"June",6115,1
"40674",2024,"June",8005,10
"40675",2024,"June",8013,23
"40676",2024,"June",8015,2
"40677",2024,"June",8031,40
"40678",2024,"June",8035,4
"40679",2024,"June",8041,5
"40680",2024,"June",8059,12
"40681",2024,"June",8067,10
"40682",2024,"June",8069,15
"40683",2024,"June",9001,14
"40684",2024,"June",9003,7
"40685",2024,"June",9005,8
"40686",2024,"June",9007,5
"40687",2024,"June",9009,20
