"","county","count","year","month","state"
"566","Grant",2780,"2017","5","OK"
"567","Greer",2631,"2017","5","OK"
"568","Harmon",1352,"2017","5","OK"
"569","Harper",1913,"2017","5","OK"
"570","Haskell",6560,"2017","5","OK"
"571","Hughes",6311,"2017","5","OK"
"572","Jackson",11056,"2017","5","OK"
"573","Jefferson",3323,"2017","5","OK"
"574","Johnston",5768,"2017","5","OK"
"575","Kay",23121,"2017","5","OK"
"576","Kingfisher",7836,"2017","5","OK"
"577","Kiowa",4692,"2017","5","OK"
"578","Latimer",5979,"2017","5","OK"
"579","LeFlore",25920,"2017","5","OK"
"580","Lincoln",18499,"2017","5","OK"
"581","Logan",25226,"2017","5","OK"
"582","Love",5700,"2017","5","OK"
"583","Major",4180,"2017","5","OK"
"584","Marshall",7698,"2017","5","OK"
"585","Mayes",20943,"2017","5","OK"
"586","McClain",22280,"2017","5","OK"
"587","McCurtain",15050,"2017","5","OK"
"588","McIntosh",11335,"2017","5","OK"
"589","Murray",7395,"2017","5","OK"
"590","Muskogee",35454,"2017","5","OK"
"591","Noble",6118,"2017","5","OK"
"592","Nowata",5774,"2017","5","OK"
"593","Okfuskee",5501,"2017","5","OK"
"594","Oklahoma",381616,"2017","5","OK"
"595","Okmulgee",19462,"2017","5","OK"
"596","Osage",25344,"2017","5","OK"
"597","Ottawa",15659,"2017","5","OK"
"598","Pawnee",8505,"2017","5","OK"
"599","Payne",37785,"2017","5","OK"
"600","Pittsburg",25261,"2017","5","OK"
"601","Pontotoc",20640,"2017","5","OK"
"602","Pottawatomie",35990,"2017","5","OK"
"603","Pushmataha",6715,"2017","5","OK"
"604","Roger Mills",2262,"2017","5","OK"
"605","Rogers",52812,"2017","5","OK"
"606","Seminole",11361,"2017","5","OK"
"607","Sequoyah",20422,"2017","5","OK"
"608","Stephens",25095,"2017","5","OK"
"609","Texas",8468,"2017","5","OK"
"610","Tillman",3906,"2017","5","OK"
"611","Tulsa",331881,"2017","5","OK"
"612","Wagoner",39501,"2017","5","OK"
"613","Washington",30098,"2017","5","OK"
"614","Washita",6329,"2017","5","OK"
"615","Woods",4699,"2017","5","OK"
"616","Woodward",10458,"2017","5","OK"
"617","Adair",10558,"2017","6","OK"
"618","Alfalfa",2809,"2017","6","OK"
"619","Atoka",7173,"2017","6","OK"
"620","Beaver",2995,"2017","6","OK"
"621","Beckham",10771,"2017","6","OK"
"622","Blaine",5167,"2017","6","OK"
"623","Bryan",22592,"2017","6","OK"
"624","Caddo",13144,"2017","6","OK"
"625","Canadian",72680,"2017","6","OK"
"626","Carter",28431,"2017","6","OK"
"627","Cherokee",22738,"2017","6","OK"
"628","Choctaw",8069,"2017","6","OK"
"629","Cimarron",1551,"2017","6","OK"
"630","Cleveland",148165,"2017","6","OK"
"631","Coal",3658,"2017","6","OK"
"632","Comanche",50303,"2017","6","OK"
"633","Cotton",3491,"2017","6","OK"
"634","Craig",7621,"2017","6","OK"
"635","Creek",37508,"2017","6","OK"
"636","Custer",15366,"2017","6","OK"
"637","Delaware",21460,"2017","6","OK"
"638","Dewey",2817,"2017","6","OK"
"639","Ellis",2414,"2017","6","OK"
"640","Garfield",28676,"2017","6","OK"
"641","Garvin",14780,"2017","6","OK"
"642","Grady",30526,"2017","6","OK"
"643","Grant",2773,"2017","6","OK"
"644","Greer",2639,"2017","6","OK"
"645","Harmon",1352,"2017","6","OK"
"646","Harper",1905,"2017","6","OK"
