"","county","count","month","year","state"
"435","UINTA",8812,"July","2018","WY"
"436","WASHAKIE",3944,"July","2018","WY"
"437","WESTON",3613,"July","2018","WY"
"438","ALBANY",17661,"August","2018","WY"
"439","BIG HORN",5531,"August","2018","WY"
"440","CAMPBELL",18883,"August","2018","WY"
"441","CARBON",6663,"August","2018","WY"
"442","CONVERSE",6718,"August","2018","WY"
"443","CROOK",3966,"August","2018","WY"
"444","FREMONT",17473,"August","2018","WY"
"445","GOSHEN",6053,"August","2018","WY"
"446","HOT SPRINGS",2666,"August","2018","WY"
"447","JOHNSON",4618,"August","2018","WY"
"448","LARAMIE",42351,"August","2018","WY"
"449","LINCOLN",9234,"August","2018","WY"
"450","NATRONA",33889,"August","2018","WY"
"451","NIOBRARA",1417,"August","2018","WY"
"452","PARK",15750,"August","2018","WY"
"453","PLATTE",4666,"August","2018","WY"
"454","SHERIDAN",15090,"August","2018","WY"
"455","SUBLETTE",4598,"August","2018","WY"
"456","SWEETWATER",17347,"August","2018","WY"
"457","TETON",13555,"August","2018","WY"
"458","UINTA",8858,"August","2018","WY"
"459","WASHAKIE",3933,"August","2018","WY"
"460","WESTON",3630,"August","2018","WY"
"461","ALBANY",17658,"September","2018","WY"
"462","BIG HORN",5756,"September","2018","WY"
"463","CAMPBELL",19110,"September","2018","WY"
"464","CARBON",6891,"September","2018","WY"
"465","CONVERSE",6905,"September","2018","WY"
"466","CROOK",4106,"September","2018","WY"
"467","FREMONT",17776,"September","2018","WY"
"468","GOSHEN",6317,"September","2018","WY"
"469","HOT SPRINGS",2807,"September","2018","WY"
"470","JOHNSON",4826,"September","2018","WY"
"471","LARAMIE",43573,"September","2018","WY"
"472","LINCOLN",9576,"September","2018","WY"
"473","NATRONA",34241,"September","2018","WY"
"474","NIOBRARA",1451,"September","2018","WY"
"475","PARK",16129,"September","2018","WY"
"476","PLATTE",4737,"September","2018","WY"
"477","SHERIDAN",15570,"September","2018","WY"
"478","SUBLETTE",4760,"September","2018","WY"
"479","SWEETWATER",17608,"September","2018","WY"
"480","TETON",13686,"September","2018","WY"
"481","UINTA",8973,"September","2018","WY"
"482","WASHAKIE",4002,"September","2018","WY"
"483","WESTON",3744,"September","2018","WY"
"484","ALBANY",18100,"October","2018","WY"
"485","BIG HORN",5780,"October","2018","WY"
"486","CAMPBELL",19283,"October","2018","WY"
"487","CARBON",6909,"October","2018","WY"
"488","CONVERSE",6901,"October","2018","WY"
"489","CROOK",4104,"October","2018","WY"
"490","FREMONT",18032,"October","2018","WY"
"491","GOSHEN",6314,"October","2018","WY"
"492","HOT SPRINGS",2807,"October","2018","WY"
"493","JOHNSON",4903,"October","2018","WY"
"494","LARAMIE",43613,"October","2018","WY"
"495","LINCOLN",9613,"October","2018","WY"
"496","NATRONA",34744,"October","2018","WY"
"497","NIOBRARA",1461,"October","2018","WY"
"498","PARK",16160,"October","2018","WY"
"499","PLATTE",4804,"October","2018","WY"
"500","SHERIDAN",15565,"October","2018","WY"
"501","SUBLETTE",4772,"October","2018","WY"
"502","SWEETWATER",17815,"October","2018","WY"
"503","TETON",14036,"October","2018","WY"
"504","UINTA",9165,"October","2018","WY"
"505","WASHAKIE",4000,"October","2018","WY"
"506","WESTON",3742,"October","2018","WY"
"507","ALBANY",18430,"November","2018","WY"
"508","BIG HORN",5793,"November","2018","WY"
"509","CAMPBELL",19383,"November","2018","WY"
"510","CARBON",6950,"November","2018","WY"
"511","CONVERSE",6928,"November","2018","WY"
"512","CROOK",4131,"November","2018","WY"
"513","FREMONT",18218,"November","2018","WY"
"514","GOSHEN",6353,"November","2018","WY"
"515","HOT SPRINGS",2823,"November","2018","WY"
"516","JOHNSON",4941,"November","2018","WY"
"517","LARAMIE",44089,"November","2018","WY"
"518","LINCOLN",9695,"November","2018","WY"
"519","NATRONA",35013,"November","2018","WY"
"520","NIOBRARA",1468,"November","2018","WY"
"521","PARK",16327,"November","2018","WY"
"522","PLATTE",4835,"November","2018","WY"
"523","SHERIDAN",15715,"November","2018","WY"
"524","SUBLETTE",4813,"November","2018","WY"
"525","SWEETWATER",17942,"November","2018","WY"
"526","TETON",14503,"November","2018","WY"
"527","UINTA",9187,"November","2018","WY"
"528","WASHAKIE",4011,"November","2018","WY"
