"","county","count","month","year","state"
"395","CALDWELL PAR 11","6622","July","2017","LA"
"396","CAMERON PAR 12","5146","July","2017","LA"
"397","CATAHOULA PAR 13","6882","July","2017","LA"
"398","CLAIBORNE PAR 14","9049","July","2017","LA"
"399","CONCORDIA PAR 15","13051","July","2017","LA"
"400","DE SOTO PAR 16","19075","July","2017","LA"
"401","EAST BATON ROUGE PAR 17","285484","July","2017","LA"
"402","EAST CARROLL PAR 18","5269","July","2017","LA"
"403","EAST FELICIANA PAR 19","14186","July","2017","LA"
"404","EVANGELINE PAR 20","21812","July","2017","LA"
"405","FRANKLIN PAR 21","13728","July","2017","LA"
"406","GRANT PAR 22","12778","July","2017","LA"
"407","IBERIA PAR 23","47824","July","2017","LA"
"408","IBERVILLE PAR 24","21257","July","2017","LA"
"409","JACKSON PAR 25","10071","July","2017","LA"
"410","JEFFERSON PAR 26","271765","July","2017","LA"
"411","JEFFERSON DAVIS PAR 27","21082","July","2017","LA"
"412","LAFAYETTE PAR 28","152847","July","2017","LA"
"413","LAFOURCHE PAR 29","58490","July","2017","LA"
"414","LASALLE PAR 30","8893","July","2017","LA"
"415","LINCOLN PAR 31","26803","July","2017","LA"
"416","LIVINGSTON PAR 32","82138","July","2017","LA"
"417","MADISON PAR 33","7673","July","2017","LA"
"418","MOREHOUSE PAR 34","18588","July","2017","LA"
"419","NATCHITOCHES PAR 35","24914","July","2017","LA"
"420","ORLEANS PAR 36","257586","July","2017","LA"
"421","OUACHITA PAR 37","104036","July","2017","LA"
"422","PLAQUEMINES PAR 38","14751","July","2017","LA"
"423","POINTE COUPEE PAR 39","15550","July","2017","LA"
"424","RAPIDES PAR 40","85196","July","2017","LA"
"425","RED RIVER PAR 41","6120","July","2017","LA"
"426","RICHLAND PAR 42","14113","July","2017","LA"
"427","SABINE PAR 43","14749","July","2017","LA"
"428","ST. BERNARD PAR 44","25989","July","2017","LA"
"429","ST. CHARLES PAR 45","35192","July","2017","LA"
"430","ST. HELENA PAR 46","8477","July","2017","LA"
"431","ST. JAMES PAR 47","15687","July","2017","LA"
"432","ST. JOHN THE BAPTIST PAR 48","29767","July","2017","LA"
"433","ST. LANDRY PAR 49","60000","July","2017","LA"
"434","ST. MARTIN PAR 50","36903","July","2017","LA"
"435","ST. MARY PAR 51","33041","July","2017","LA"
"436","ST. TAMMANY PAR 52","171303","July","2017","LA"
"437","TANGIPAHOA PAR 53","78600","July","2017","LA"
"438","TENSAS PAR 54","3945","July","2017","LA"
"439","TERREBONNE PAR 55","63946","July","2017","LA"
"440","UNION PAR 56","15807","July","2017","LA"
"441","VERMILION PAR 57","37665","July","2017","LA"
"442","VERNON PAR 58","25161","July","2017","LA"
"443","WASHINGTON PAR 59","27709","July","2017","LA"
"444","WEBSTER PAR 60","25210","July","2017","LA"
"445","WEST BATON ROUGE PAR 61","16617","July","2017","LA"
"446","WEST CARROLL PAR 62","7271","July","2017","LA"
"447","WEST FELICIANA PAR 63","7757","July","2017","LA"
"448","WINN PAR 64","9165","July","2017","LA"
"449","ACADIA PAR 01","39724","August","2017","LA"
"450","ALLEN PAR 02","13689","August","2017","LA"
"451","ASCENSION PAR 03","75657","August","2017","LA"
"452","ASSUMPTION PAR 04","15091","August","2017","LA"
"453","AVOYELLES PAR 05","24562","August","2017","LA"
"454","BEAUREGARD PAR 06","22092","August","2017","LA"
"455","BIENVILLE PAR 07","9261","August","2017","LA"
"456","BOSSIER PAR 08","71570","August","2017","LA"
"457","CADDO PAR 09","163929","August","2017","LA"
"458","CALCASIEU PAR 10","127858","August","2017","LA"
"459","CALDWELL PAR 11","6614","August","2017","LA"
"460","CAMERON PAR 12","5151","August","2017","LA"
"461","CATAHOULA PAR 13","6876","August","2017","LA"
"462","CLAIBORNE PAR 14","9019","August","2017","LA"
"463","CONCORDIA PAR 15","13017","August","2017","LA"
"464","DE SOTO PAR 16","19080","August","2017","LA"
"465","EAST BATON ROUGE PAR 17","284941","August","2017","LA"
"466","EAST CARROLL PAR 18","5271","August","2017","LA"
"467","EAST FELICIANA PAR 19","14178","August","2017","LA"
"468","EVANGELINE PAR 20","21800","August","2017","LA"
"469","FRANKLIN PAR 21","13721","August","2017","LA"
"470","GRANT PAR 22","12745","August","2017","LA"
"471","IBERIA PAR 23","47782","August","2017","LA"
"472","IBERVILLE PAR 24","21245","August","2017","LA"
"473","JACKSON PAR 25","10045","August","2017","LA"
"474","JEFFERSON PAR 26","271411","August","2017","LA"
"475","JEFFERSON DAVIS PAR 27","21064","August","2017","LA"
"476","LAFAYETTE PAR 28","152737","August","2017","LA"
"477","LAFOURCHE PAR 29","58414","August","2017","LA"
"478","LASALLE PAR 30","8881","August","2017","LA"
"479","LINCOLN PAR 31","26762","August","2017","LA"
"480","LIVINGSTON PAR 32","81968","August","2017","LA"
"481","MADISON PAR 33","7672","August","2017","LA"
"482","MOREHOUSE PAR 34","18578","August","2017","LA"
"483","NATCHITOCHES PAR 35","24835","August","2017","LA"
"484","ORLEANS PAR 36","257853","August","2017","LA"
"485","OUACHITA PAR 37","103881","August","2017","LA"
"486","PLAQUEMINES PAR 38","14752","August","2017","LA"
"487","POINTE COUPEE PAR 39","15536","August","2017","LA"
"488","RAPIDES PAR 40","85001","August","2017","LA"
"489","RED RIVER PAR 41","6099","August","2017","LA"
"490","RICHLAND PAR 42","14096","August","2017","LA"
"491","SABINE PAR 43","14701","August","2017","LA"
"492","ST. BERNARD PAR 44","25979","August","2017","LA"
"493","ST. CHARLES PAR 45","35146","August","2017","LA"
"494","ST. HELENA PAR 46","8474","August","2017","LA"
"495","ST. JAMES PAR 47","15666","August","2017","LA"
"496","ST. JOHN THE BAPTIST PAR 48","29768","August","2017","LA"
"497","ST. LANDRY PAR 49","59906","August","2017","LA"
"498","ST. MARTIN PAR 50","36893","August","2017","LA"
