"","county","count","month","year","state"
"447","Blaine",12267,"11","2017","ID"
"448","Boise",4407,"11","2017","ID"
"449","Bonner",24358,"11","2017","ID"
"450","Bonneville",50173,"11","2017","ID"
"451","Boundary",5937,"11","2017","ID"
"452","Butte",1450,"11","2017","ID"
"453","Camas",663,"11","2017","ID"
"454","Canyon",83612,"11","2017","ID"
"455","Caribou",3637,"11","2017","ID"
"456","Cassia",9191,"11","2017","ID"
"457","Clark",359,"11","2017","ID"
"458","Clearwater",4319,"11","2017","ID"
"459","Custer",2720,"11","2017","ID"
"460","Elmore",9847,"11","2017","ID"
"461","Franklin",6109,"11","2017","ID"
"462","Fremont",6497,"11","2017","ID"
"463","Gem",9127,"11","2017","ID"
"464","Gooding",5994,"11","2017","ID"
"465","Idaho",9345,"11","2017","ID"
"466","Jefferson",12929,"11","2017","ID"
"467","Jerome",7743,"11","2017","ID"
"468","Kootenai",75858,"11","2017","ID"
"469","Latah",21554,"11","2017","ID"
"470","Lemhi",4689,"11","2017","ID"
"471","Lewis",1921,"11","2017","ID"
"472","Lincoln",2041,"11","2017","ID"
"473","Madison",18058,"11","2017","ID"
"474","Minidoka",7656,"11","2017","ID"
"475","Nez Perce",20763,"11","2017","ID"
"476","Oneida",2405,"11","2017","ID"
"477","Owyhee",4786,"11","2017","ID"
"478","Payette",10387,"11","2017","ID"
"479","Power",3243,"11","2017","ID"
"480","Shoshone",6210,"11","2017","ID"
"481","Teton",5836,"11","2017","ID"
"482","Twin Falls",34100,"11","2017","ID"
"483","Valley",6012,"11","2017","ID"
"484","Washington",4993,"11","2017","ID"
"485","Ada",228938,"12","2017","ID"
"486","Adams",2442,"12","2017","ID"
"487","Bannock",39893,"12","2017","ID"
"488","Bear Lake",3281,"12","2017","ID"
"489","Benewah",4969,"12","2017","ID"
"490","Bingham",18992,"12","2017","ID"
"491","Blaine",12356,"12","2017","ID"
"492","Boise",4399,"12","2017","ID"
"493","Bonner",24402,"12","2017","ID"
"494","Bonneville",50649,"12","2017","ID"
"495","Boundary",5932,"12","2017","ID"
"496","Butte",1451,"12","2017","ID"
"497","Camas",663,"12","2017","ID"
"498","Canyon",83877,"12","2017","ID"
"499","Caribou",3631,"12","2017","ID"
"500","Cassia",9188,"12","2017","ID"
"501","Clark",364,"12","2017","ID"
"502","Clearwater",4324,"12","2017","ID"
"503","Custer",2745,"12","2017","ID"
"504","Elmore",9891,"12","2017","ID"
"505","Franklin",6102,"12","2017","ID"
"506","Fremont",6510,"12","2017","ID"
"507","Gem",9135,"12","2017","ID"
"508","Gooding",6033,"12","2017","ID"
"509","Idaho",9355,"12","2017","ID"
"510","Jefferson",12898,"12","2017","ID"
"511","Jerome",7725,"12","2017","ID"
"512","Kootenai",75983,"12","2017","ID"
"513","Latah",21719,"12","2017","ID"
"514","Lemhi",4704,"12","2017","ID"
"515","Lewis",1945,"12","2017","ID"
"516","Lincoln",2077,"12","2017","ID"
"517","Madison",18004,"12","2017","ID"
"518","Minidoka",7672,"12","2017","ID"
"519","Nez Perce",20762,"12","2017","ID"
"520","Oneida",2421,"12","2017","ID"
"521","Owyhee",4791,"12","2017","ID"
"522","Payette",10452,"12","2017","ID"
"523","Power",3239,"12","2017","ID"
"524","Shoshone",6246,"12","2017","ID"
"525","Teton",5990,"12","2017","ID"
"526","Twin Falls",34153,"12","2017","ID"
"527","Valley",6062,"12","2017","ID"
"528","Washington",5010,"12","2017","ID"
"529","Ada",226701,NA,"2017","ID"
"530","Adams",2462,NA,"2017","ID"
"531","Bannock",39840,NA,"2017","ID"
"532","Bear Lake",3290,NA,"2017","ID"
"533","Benewah",4968,NA,"2017","ID"
"534","Bingham",18935,NA,"2017","ID"
"535","Blaine",12226,NA,"2017","ID"
"536","Boise",4410,NA,"2017","ID"
"537","Bonner",24419,NA,"2017","ID"
"538","Bonneville",50758,NA,"2017","ID"
"539","Boundary",5981,NA,"2017","ID"
"540","Butte",1452,NA,"2017","ID"
"541","Camas",663,NA,"2017","ID"
"542","Canyon",83867,NA,"2017","ID"
"543","Caribou",3627,NA,"2017","ID"
"544","Cassia",9261,NA,"2017","ID"
"545","Clark",359,NA,"2017","ID"
"546","Clearwater",4311,NA,"2017","ID"
"547","Custer",2750,NA,"2017","ID"
