"","county","count","year","month","state"
"582","107  SIMPSON","13676","2017","June","KY"
"583","108  SPENCER","14483","2017","June","KY"
"584","109  TAYLOR","18157","2017","June","KY"
"585","110  TODD","8387","2017","June","KY"
"586","111  TRIGG","11721","2017","June","KY"
"587","112  TRIMBLE","7245","2017","June","KY"
"588","113  UNION","10240","2017","June","KY"
"589","114  WARREN","80299","2017","June","KY"
"590","115  WASHINGTON","8722","2017","June","KY"
"591","116  WAYNE","14665","2017","June","KY"
"592","117  WEBSTER","9634","2017","June","KY"
"593","118  WHITLEY","26898","2017","June","KY"
"594","119  WOLFE","5562","2017","June","KY"
"595","120  WOODFORD","20622","2017","June","KY"
"596","002  ALLEN","14600","2017","July","KY"
